"round","col","row","i","name","score","uid"
2,3,5,45,"Paul",-4000,2158
1,3,5,11,"Chris",1000,2159
2,1,4,54,"Chris",-800,2159
2,3,5,57,"Cathy",4000,2159
1,5,3,7,"Susan",1200,2160
2,1,2,48,"Susan",3000,2160
2,3,3,43,"Paul",3400,2160
1,1,4,25,"Debbie",1000,2161
2,6,4,45,"Debbie",1500,2161
2,1,5,41,"Chris",-900,2161
1,1,5,28,"Craig",5000,2162
2,3,2,43,"Craig",6000,2162
2,6,3,58,"Craig",2000,2162
1,5,5,29,"Christian",2000,2163
2,6,3,56,"Christian",-2400,2163
2,5,4,34,"Christian",3000,2163
1,1,4,25,"Delori",300,2164
2,4,4,55,"Chris",1100,2164
2,5,5,40,"Eric",1000,2164
1,4,3,13,"Eric",500,2165
2,2,3,39,"Gary",3500,2165
2,1,4,58,"Eric",-700,2165
1,6,5,28,"Karen",-500,2166
2,2,4,53,"Steven",1000,2166
2,5,4,57,"Steven",-400,2166
1,6,5,20,"Todd",1000,2167
2,2,4,39,"Todd",1000,2167
2,1,5,55,"Steven",2200,2167
1,1,2,2,"Todd",500,2168
2,3,3,36,"Natalia",1000,2168
2,1,4,59,"Natalia",2000,2168
1,3,4,12,"Sam",-300,2169
2,3,3,49,"Sam",1500,2169
2,4,5,60,"Logan",-500,2169
1,3,4,3,"Doug",-600,2170
2,6,3,46,"Doug",2000,2170
2,4,4,44,"Andrew",2400,2170
1,4,4,24,"Susan",-2600,2171
2,1,3,32,"Susan",2000,2171
2,5,3,36,"Chris",1200,2171
1,6,4,6,"Craig",-200,2173
2,1,2,47,"Cliff",-2400,2173
2,3,4,39,"Cliff",2000,2173
1,6,3,7,"Cliff",1400,2174
2,5,3,35,"Celeste",3000,2174
2,3,4,31,"Doug",3000,2174
1,1,5,16,"Sam",-1000,2176
2,1,3,40,"Amanda",1000,2176
2,4,4,52,"Amanda",200,2176
1,1,3,9,"Clif",-500,2177
2,1,3,41,"Clif",585,2177
2,6,3,33,"Catherine",-600,2177
1,3,5,12,"Clif",500,2178
2,5,4,47,"Clif",-1000,2178
2,3,5,43,"Clif",1000,2178
1,5,4,29,"Tate",-700,2179
2,2,4,56,"Tate",-1000,2179
2,3,5,51,"Darlene",-2000,2179
1,1,3,28,"Carter",-500,2180
2,3,3,35,"Carter",-600,2180
2,5,3,52,"Kathleen",-1900,2180
1,6,3,28,"Darlene",500,2181
2,4,2,52,"Wellington",-1000,2181
2,3,5,50,"Darlene",1000,2181
1,5,4,9,"Darlene",500,2182
2,4,3,32,"Darlene",1000,2182
2,5,4,48,"Leslie",750,2182
1,6,4,25,"Maureen",-600,2183
2,1,2,28,"Maureen",1000,2183
2,2,3,34,"Roy",-600,2183
1,2,3,4,"Maureen",500,2184
2,6,3,48,"Maureen",600,2184
2,2,4,39,"Bridget",-1000,2184
1,4,5,8,"Maureen",500,2185
2,5,3,35,"Maureen",-500,2185
2,1,4,41,"Yancy",2500,2185
1,3,2,11,"Mitch",700,2186
2,1,2,34,"Mitch",900,2186
2,2,4,49,"Yancy",-3499,2186
1,5,5,16,"Mitch",1000,2187
2,4,4,40,"Matt",800,2187
2,5,5,52,"Mitch",900,2187
1,1,2,9,"Hal",-500,2188
2,2,3,53,"Hal",600,2188
2,3,4,40,"Eli",-500,2188
1,5,5,29,"Rick",1000,2189
2,1,4,50,"Rick",-1500,2189
2,4,5,54,"Linda",2000,2189
1,3,4,11,"Bill",100,2190
2,3,5,37,"Malcolm",2400,2190
2,4,5,50,"Malcolm",-2500,2190
1,4,3,18,"Kyle",-1000,2191
2,1,2,38,"Julián",-2400,2191
2,2,4,49,"Julián",2400,2191
1,3,5,16,"Court",-2000,2192
2,1,4,49,"Diane",1500,2192
2,6,4,34,"Diane",-2400,2192
1,4,5,25,"Scott",-1200,2193
2,5,3,58,"Bob",1200,2193
2,4,5,50,"Scott",-2000,2193
1,2,3,5,"Kate",400,2194
2,4,4,44,"Carol",-800,2194
2,3,5,59,"Kate",3000,2194
1,5,4,25,"Bill",1000,2195
2,4,4,54,"Barbara",1000,2195
2,5,5,41,"Bill",2000,2195
1,5,3,10,"Steve",500,2196
2,2,4,44,"Steve",2000,2196
2,1,5,52,"Steve",2000,2196
1,5,4,5,"Frances",400,2197
2,1,4,41,"Ellen",-1000,2197
2,4,5,60,"Ellen",-1000,2197
1,1,5,15,"Jenna",1200,2198
2,4,4,60,"Kate",2000,2198
2,5,4,49,"Kate",4000,2198
1,3,3,19,"Penny",2400,2199
2,5,2,42,"Lisa",2000,2199
2,2,4,34,"Kate",3000,2199
1,1,3,23,"Lisa",-1000,2200
2,1,5,40,"Lisa",-2000,2200
2,4,5,60,"Andy",-3000,2200
1,5,3,13,"Chris",-1400,2201
2,1,2,49,"Chris",1400,2201
2,2,3,38,"Lisa",3000,2201
1,1,4,29,"Angela",-100,2202
2,2,4,44,"Lisa",-3000,2202
2,6,5,40,"Lisa",-1000,2202
1,4,3,27,"Linda",800,2203
2,4,3,47,"Bob",1200,2203
2,2,5,44,"Bob",-2000,2203
1,4,5,30,"Lisa",-500,2204
2,3,4,56,"Lisa",2000,2204
2,4,4,60,"Lisa",50,2204
1,4,5,8,"Paul",600,2205
2,2,3,38,"Paul",2000,2205
2,3,5,46,"Paul",-3000,2205
1,1,3,5,"Al",500,2206
2,2,4,50,"Al",1500,2206
2,3,5,53,"Craig",1300,2206
1,1,5,30,"Lisa",2500,2207
2,3,4,45,"Lisa",2000,2207
2,6,5,35,"Lisa",-2000,2207
1,2,5,26,"Matt",500,2208
2,1,4,34,"Jackie",500,2208
2,5,4,54,"Matt",-800,2208
1,1,5,15,"Scott",-500,2209
2,6,4,52,"Scott",400,2209
2,5,5,58,"Scott",1200,2209
1,5,5,30,"Deb",-800,2210
2,3,4,41,"Deb",-800,2210
2,4,4,48,"Tim",-1400,2210
1,3,4,10,"Pat",-1000,2211
2,5,3,48,"Pat",2400,2211
2,4,5,45,"Pat",3200,2211
1,1,5,7,"Pat",-600,2212
2,3,3,50,"Britt",-1000,2212
2,1,5,47,"Britt",1600,2212
1,1,5,29,"Pat",500,2213
2,5,3,34,"Josh",-400,2213
2,3,5,60,"Josh",-100,2213
1,4,5,7,"Arch",800,2214
2,1,4,52,"Pat",-2000,2214
2,5,5,60,"Arch",-1000,2214
1,3,4,18,"Arch",1200,2215
2,2,3,33,"Arch",1000,2215
2,5,4,44,"Kurt",2200,2215
1,4,3,23,"Steve",1000,2216
2,3,3,36,"Steve",-1500,2216
2,2,4,57,"Steve",1500,2216
1,3,5,7,"Gino",500,2217
2,1,3,35,"Gino",-1000,2217
2,4,5,56,"Kurt",-2000,2217
1,1,5,21,"Cason",2000,2218
2,3,3,48,"Cason",-1000,2218
2,1,4,40,"Gino",3000,2218
1,2,4,4,"Cason",300,2219
2,4,3,39,"Cason",-1400,2219
2,5,5,57,"Cason",2000,2219
1,4,3,11,"Dan",500,2220
2,6,3,38,"John",1000,2220
2,5,5,35,"John",1000,2220
1,1,5,12,"John",-500,2221
2,4,3,52,"Leslie",-1200,2221
2,6,4,48,"John",1000,2221
1,5,5,22,"Heather",-1500,2222
2,3,4,44,"Keith",-800,2222
2,4,4,39,"Heather",-2000,2222
1,1,5,5,"Rob",-200,2223
2,1,4,48,"Rob",4000,2223
2,6,4,33,"Cynthia",-600,2223
1,1,4,10,"Claire",-2000,2224
2,1,3,44,"Claire",-1200,2224
2,4,5,36,"Andy",2000,2224
1,3,4,15,"Jenn",1000,2225
2,1,3,55,"Jenn",-1000,2225
2,5,4,35,"Jenn",-2000,2225
1,3,2,8,"Kate",-1000,2226
2,4,3,59,"Marc",3000,2226
2,6,4,34,"Kate",2000,2226
1,4,5,10,"Mike",500,2227
2,3,2,36,"Mike",-1500,2227
2,4,4,43,"Leslie",1500,2227
1,4,4,28,"Martha",1800,2228
2,3,3,35,"Sean",-400,2228
2,4,4,42,"Martha",1400,2228
1,4,5,15,"Martha",1200,2229
2,5,4,55,"Rebecca",5000,2229
2,6,5,35,"Chris",2500,2229
1,5,4,29,"Max",2000,2230
2,1,3,48,"Diana",-2000,2230
2,6,5,45,"Chris",2000,2230
1,1,4,28,"Erin",-2000,2231
2,2,2,32,"Max",2000,2231
2,1,5,55,"Max",2000,2231
1,6,4,14,"Elizabeth",-200,2232
2,2,3,44,"John",1000,2232
2,6,3,39,"Elizabeth",-1000,2232
1,3,4,28,"John",500,2233
2,2,4,37,"John",1000,2233
2,5,4,55,"Vicky",-2000,2233
1,3,4,18,"Melinda",800,2234
2,1,4,52,"Michael",-1000,2234
2,5,5,60,"Ben",1000,2234
1,2,2,27,"Robin",700,2235
2,5,3,33,"Robin",500,2235
2,2,4,54,"Melinda",-2000,2235
1,2,4,6,"Robin",500,2236
2,1,3,51,"Greg",-2000,2236
2,3,3,41,"Robin",600,2236
1,5,5,11,"Rahsaan",400,2237
2,5,3,49,"Rahsaan",1800,2237
2,1,5,35,"Richard",1200,2237
1,6,3,8,"Kevin",2000,2238
2,2,3,38,"Margot",1600,2238
2,3,4,55,"Kevin",2000,2238
1,1,4,9,"Cora",-1600,2239
2,4,4,42,"Cora",2000,2239
2,3,5,53,"Cora",2000,2239
1,1,4,4,"Joseph",-1000,2240
2,1,3,34,"Joseph",1000,2240
2,3,4,54,"Cora",-1000,2240
1,1,5,14,"Jeffrey",-1500,2241
2,2,4,35,"Cora",-3000,2241
2,5,4,54,"Cora",-2000,2241
1,2,4,10,"Carolyn",-800,2242
2,1,2,32,"Carolyn",2000,2242
2,5,3,41,"Cora",2000,2242
1,4,4,9,"Wendell",-500,2243
2,3,3,53,"Deb",-1500,2243
2,4,5,52,"Deb",-2500,2243
1,1,4,24,"Dan",-1500,2244
2,1,3,58,"Dan",4500,2244
2,4,5,35,"Dan",2300,2244
1,2,3,3,"Mike",-100,2245
2,1,4,37,"Mike",-1000,2245
2,4,4,53,"Mike",2000,2245
1,1,3,26,"Jennifer",800,2246
2,1,4,48,"Richard",-1000,2246
2,6,4,54,"Dhaval",1500,2246
1,4,5,30,"Josh",-900,2247
2,3,4,57,"Josh",1800,2247
2,6,4,46,"Sara",1000,2247
1,1,5,13,"Adam",500,2248
2,2,4,54,"Adam",1500,2248
2,6,5,50,"Jill",3000,2248
1,5,5,8,"Adam",100,2249
2,6,4,51,"Mark",-3000,2249
2,4,5,38,"Adam",1400,2249
1,4,4,26,"Adam",-300,2250
2,1,3,54,"Valerie",1000,2250
2,6,5,51,"Adam",300,2250
1,4,4,14,"Adam",300,2251
2,3,5,47,"Michael",1000,2251
2,5,5,35,"Adam",-1400,2251
1,4,4,24,"Heather",800,2252
2,1,4,35,"Theo",2000,2252
2,2,4,53,"Dan",3000,2252
1,5,3,8,"Bruce",1000,2253
2,4,3,39,"Bruce",4500,2253
2,6,4,51,"Cora",2500,2253
1,6,3,22,"Brian",-900,2254
2,2,3,57,"Michael",-1000,2254
2,5,3,36,"Michael",700,2254
1,5,3,23,"Michael",1500,2255
2,4,3,51,"Michael",3000,2255
2,5,3,38,"Justin",900,2255
1,5,3,23,"Michael",800,2256
2,6,3,55,"Michael",-1000,2256
2,4,5,41,"Jess",-500,2256
1,1,3,8,"Woody",600,2257
2,3,3,52,"Laurie",-2000,2257
2,6,3,32,"Woody",-1000,2257
1,1,3,10,"Dawn",-300,2258
2,5,4,41,"Vaughan",800,2258
2,6,4,54,"Vaughan",1000,2258
1,4,3,13,"Peter",-600,2259
2,1,2,48,"Peter",700,2259
2,6,3,52,"Peter",400,2259
1,3,4,10,"Tom",500,2260
2,1,3,35,"Vaughan",-500,2260
2,6,5,60,"Gina",-800,2260
1,1,4,18,"Leslie",1000,2261
2,1,3,38,"Dan",-500,2261
2,5,5,49,"Dan",-3000,2261
1,5,5,19,"Steve",-400,2262
2,2,4,40,"Paul",1000,2262
2,6,5,57,"Steve",-1000,2262
1,1,5,21,"Paul",-500,2263
2,3,3,49,"George",1000,2263
2,4,4,37,"George",-1000,2263
1,5,3,17,"Jean",900,2264
2,1,3,36,"Melody",1000,2264
2,6,3,44,"Paul",2000,2264
2,5,3,30,"Paul",1000,2265
2,3,4,47,"Steve",-1000,2265
1,5,4,29,"Keith",1000,2266
2,5,2,37,"Dan",4000,2266
2,3,5,53,"Keith",-3000,2266
1,4,5,10,"Dan",3200,2267
2,2,3,48,"Chris",5000,2267
2,5,4,34,"Dan",6000,2267
1,4,5,30,"Dan",2000,2268
2,1,3,57,"Heather",2000,2268
2,6,5,44,"Martin",2000,2268
1,3,4,22,"Jason",-1000,2269
2,1,3,53,"Jason",1200,2269
2,6,5,36,"Jason",-2000,2269
1,6,4,29,"Dan",100,2270
2,4,3,38,"Dan",7000,2270
2,1,5,37,"Dan",7000,2270
1,4,3,17,"Charlotte",-800,2271
2,5,2,52,"Justin",1200,2271
2,3,4,44,"Charlotte",1500,2271
1,3,3,28,"Dan",1200,2272
2,3,3,55,"Howard",2000,2272
2,4,4,57,"Dan",-100,2272
1,1,3,6,"Anna",-1000,2273
2,3,4,41,"Kristen",-2000,2273
2,6,5,60,"Anna",1200,2273
1,4,5,27,"Anna",-1000,2274
2,4,4,50,"Anna",1400,2274
2,1,5,35,"Shauna",-2000,2274
1,1,5,14,"Ryan",500,2275
2,4,3,50,"Gina",1000,2275
2,3,5,55,"Ryan",-500,2275
1,4,4,4,"Mike",500,2276
2,3,3,45,"Gina",500,2276
2,4,3,53,"Mike",-800,2276
1,2,4,11,"Brad",-500,2277
2,1,4,56,"Brad",-1000,2277
2,3,4,59,"Brad",-400,2277
1,5,4,24,"Jim",700,2278
2,6,3,51,"Mike",2000,2278
2,2,4,41,"Jim",1000,2278
1,3,4,24,"Ron",500,2279
2,4,4,47,"Ron",2000,2279
2,3,5,58,"Jim",3000,2279
1,1,5,10,"Aaron",500,2280
2,5,4,59,"Ron",-200,2280
2,4,5,55,"Aaron",-1000,2280
1,4,3,24,"Aaron",-500,2281
2,2,4,42,"Matt",2000,2281
2,3,4,49,"Aaron",2000,2281
1,1,5,5,"Matt",-800,2282
2,4,3,53,"Cara",1000,2282
2,2,4,39,"Louis",-800,2282
1,4,5,25,"Robin",3000,2283
2,1,4,49,"DJ",2000,2283
2,5,5,45,"Robin",5000,2283
1,1,3,23,"DJ",-800,2284
2,1,3,48,"DJ",1200,2284
2,4,5,41,"Rebecca",-2000,2284
1,3,4,29,"Rebecca",1000,2285
2,3,5,50,"Susan",1000,2285
2,5,5,47,"Rebecca",-2000,2285
1,1,3,4,"Chad",1000,2286
2,2,4,49,"Chad",3000,2286
2,6,4,59,"Susan",4000,2286
1,6,3,20,"Christa",2000,2287
2,5,3,38,"Emily",-2500,2287
2,1,4,54,"Emily",-2000,2287
1,5,4,19,"Christa",1000,2288
2,3,4,41,"Rob",2000,2288
2,4,4,52,"Rob",-2000,2288
1,4,4,10,"Christa",1000,2289
2,4,3,45,"Michael",-2000,2289
2,1,4,35,"Michael",1800,2289
1,2,4,14,"Suzanne",-400,2290
2,5,4,50,"Suzanne",400,2290
2,3,5,55,"Dave",1000,2290
1,4,4,29,"Genevieve",-1000,2291
2,3,3,43,"Jordan",500,2291
2,6,5,55,"Genevieve",500,2291
1,1,3,3,"Mitali",500,2292
2,1,3,35,"Mitali",800,2292
2,3,3,38,"Carl",2000,2292
1,2,5,25,"Rob",600,2293
2,1,4,59,"Iyesatu",-1000,2293
2,3,4,45,"Matt",-1200,2293
1,5,5,30,"Dave",700,2294
2,3,3,53,"Carl",1000,2294
2,5,3,40,"Dave",-700,2294
1,1,5,27,"Pam",1000,2295
2,4,3,34,"Suzanne",800,2295
2,6,3,42,"Pam",-3000,2295
1,1,4,24,"Jonah",800,2296
2,2,4,54,"Jonah",500,2296
2,4,5,35,"Erin",1000,2296
1,5,3,18,"Carl",1400,2297
2,2,4,57,"Pam",1000,2297
2,5,5,42,"Pam",-1000,2297
1,4,3,28,"Buffy",1000,2299
2,5,3,48,"Buffy",3000,2299
2,2,5,35,"Amanda",3000,2299
1,1,4,25,"Murtaza",2000,2300
2,2,4,40,"Kate",-2200,2300
2,4,5,35,"Murtaza",1200,2300
1,1,2,30,"Ethan",2000,2301
2,4,4,44,"Murtaza",2400,2301
2,1,5,37,"Joanna",-2000,2301
1,6,3,8,"Steven",1000,2302
2,5,4,55,"Melissa",2400,2302
2,3,5,35,"Melissa",2000,2302
1,1,3,23,"Melissa",-1000,2303
2,5,3,43,"Eugene",6400,2303
2,3,5,56,"Andrew",-2500,2303
1,4,3,13,"Arianna",600,2304
2,6,3,33,"Brandon",2200,2304
2,3,5,51,"Melissa",2000,2304
1,4,3,22,"Stephen",-3000,2305
2,1,2,44,"Stephen",-2000,2305
2,4,3,58,"Chris",-3000,2305
1,1,5,21,"Stephen",-1600,2306
2,3,4,45,"Jennah",-2000,2306
2,5,4,39,"Lisa",2000,2306
1,1,4,20,"Laura",-500,2307
2,5,3,41,"Nathan",1500,2307
2,2,4,32,"Dave",1300,2307
1,2,2,7,"Randy",600,2308
2,5,3,42,"Randy",-2000,2308
2,1,5,49,"Randy",-2000,2308
1,2,4,20,"Greg",-700,2309
2,2,4,55,"Ellen",1500,2309
2,1,5,45,"Greg",500,2309
1,3,4,9,"Steve",-500,2310
2,3,3,48,"Ellen",-900,2310
2,1,5,59,"Kathleen",-2500,2310
1,3,4,16,"Steve",800,2311
2,3,5,44,"Erin",-1000,2311
2,6,5,55,"Steve",1000,2311
1,5,4,29,"Robin",400,2312
2,5,3,42,"Robin",1600,2312
2,1,4,57,"Michael",-300,2312
1,6,3,28,"Betsy",-800,2313
2,5,3,52,"Betsy",1000,2313
2,4,4,43,"Betsy",600,2313
1,3,2,17,"Betsy",500,2314
2,4,4,58,"Betsy",-300,2314
2,3,5,54,"Betsy",900,2314
1,2,3,3,"Barry",500,2315
2,1,3,38,"Jeff",1500,2315
2,5,3,33,"Cameron",-500,2315
1,5,4,15,"Linda",-600,2316
2,3,4,44,"Linda",-1000,2316
2,6,5,36,"Linda",1000,2316
1,1,4,14,"Susanne",-200,2317
2,1,5,50,"Brad",-500,2317
2,4,5,42,"Brad",-1000,2317
1,3,4,25,"Brian",800,2318
2,1,4,56,"Brian",-1200,2318
2,3,5,50,"Brian",1500,2318
1,3,4,29,"Dane",-1000,2319
2,2,3,33,"Dane",1000,2319
2,1,4,39,"Ajuan",-1000,2319
1,1,3,18,"Adrienne",1000,2320
2,2,4,57,"Jennah",3000,2320
2,4,5,45,"Jennah",-3000,2320
1,3,5,5,"Jennah",1400,2321
2,1,4,59,"Jennah",500,2321
2,6,5,55,"Lauren",4000,2321
1,5,2,27,"Joanne",1000,2322
2,1,4,59,"Srinivas",1500,2322
2,2,4,49,"Joanne",1000,2322
1,1,3,15,"Srinivas",600,2323
2,3,5,46,"Srinivas",2000,2323
2,4,5,50,"Srinivas",-2000,2323
1,6,5,23,"Aileen",-1000,2324
2,5,4,59,"Alison",-800,2324
2,6,4,34,"Katie",-1800,2324
1,6,4,18,"Zia",6000,2325
2,2,4,37,"Zia",6000,2325
2,6,4,56,"Zia",8400,2325
1,6,4,4,"Melissa",600,2326
2,5,4,44,"Rachel",-2000,2326
2,6,4,54,"Rachel",4000,2326
1,5,3,3,"Maria",1000,2327
2,1,4,54,"Katie",2000,2327
2,4,5,59,"Maria",2000,2327
1,2,4,22,"Robin",200,2328
2,3,5,52,"Jeff",-500,2328
2,5,5,37,"Jeff",2400,2328
1,4,5,15,"Naren",2000,2329
2,6,4,49,"Naren",3000,2329
2,4,5,56,"Hunter",4000,2329
1,5,3,14,"""Steve""",-1000,2330
2,5,2,52,"Todd",400,2330
2,4,4,50,"""Steve""",1600,2330
1,1,5,15,"Paul",-1400,2331
2,1,3,38,"Paul",-1200,2331
2,5,4,44,"Paul",1000,2331
1,1,4,18,"Ajuan",200,2332
2,2,2,33,"Mike",1200,2332
2,5,5,58,"Ajuan",-500,2332
1,5,3,17,"Michelle",-100,2333
2,4,4,59,"Michelle",-1000,2333
2,6,5,57,"Michelle",1000,2333
1,6,3,9,"John",600,2334
2,2,3,45,"Dan",1000,2334
2,5,5,60,"Karen",-900,2334
1,4,3,14,"Kevin",500,2335
2,4,3,51,"Mary",-1000,2335
2,5,4,36,"Mary",1500,2335
1,1,5,5,"Nancy",400,2336
2,1,4,40,"Chris",500,2336
2,5,5,51,"Chris",800,2336
1,5,4,24,"Bill",-500,2337
2,1,4,44,"Mary",-500,2337
2,6,4,54,"Bill",1000,2337
1,1,5,11,"Jimmy",-300,2338
2,2,2,52,"Bill",-2000,2338
2,4,3,43,"Bill",2000,2338
1,3,4,20,"Cheri",-500,2339
2,5,3,42,"Bill",1000,2339
2,3,5,59,"Cheri",400,2339
1,5,5,20,"Helen",500,2340
2,4,4,46,"Steve",800,2340
2,5,4,58,"Bill",500,2340
1,2,3,26,"Ed",-300,2341
2,1,3,37,"Helen",1500,2341
2,3,4,46,"Ed",-1500,2341
1,6,5,20,"Helen",800,2342
2,3,4,45,"Helen",-1500,2342
2,5,4,50,"Helen",-1500,2342
1,1,4,12,"""Steve""",1000,2343
2,1,3,45,"Will",-2000,2343
2,3,5,55,"Melissa",200,2343
1,4,5,16,"Zia",2000,2344
2,4,3,53,"Katie",2000,2344
2,6,5,50,"Zia",6800,2344
1,4,4,14,"Naren",1400,2345
2,4,3,45,"Rachel",1800,2345
2,6,5,56,"Naren",-2700,2345
1,1,4,14,"Zia",-1000,2346
2,1,4,54,"Rachel",700,2346
2,2,5,49,"Rachel",-500,2346
1,1,3,13,"Bill",1600,2348
2,4,2,52,"Aileen",1000,2348
2,6,3,60,"Aileen",400,2348
1,3,4,29,"Aileen",4000,2349
2,2,5,53,"Matt",-2000,2349
2,5,5,40,"Aileen",-4600,2349
1,1,3,18,"Helen",-500,2350
2,3,3,43,"Helen",-800,2350
2,1,4,54,"Helen",1500,2350
1,2,4,5,"Helen",400,2351
2,3,4,53,"Eric",-400,2351
2,1,5,39,"Eric",-500,2351
1,2,4,20,"Edgar",800,2352
2,6,4,34,"Susan",-1000,2352
2,1,5,41,"Edgar",1810,2352
1,1,5,11,"Edgar",500,2353
2,1,5,60,"Louise",1500,2353
2,4,5,51,"Edgar",-900,2353
1,5,3,3,"Edgar",-100,2354
2,3,3,44,"Lindsay",1512,2354
2,5,4,51,"Edgar",2000,2354
1,4,3,28,"Shannon",-800,2355
2,6,4,55,"Shannon",1000,2355
2,3,5,52,"Lindsay",1809,2355
1,3,4,20,"Mary",-100,2356
2,1,4,55,"Lindsay",1407,2356
2,5,5,53,"Mary",-500,2356
1,1,5,11,"Maria",-1200,2357
2,3,2,47,"Carolyn",700,2357
2,1,5,45,"Carolyn",-1000,2357
1,4,5,20,"Jason",-1000,2358
2,3,4,46,"Gwynne",1600,2358
2,5,4,51,"Jason",1000,2358
1,5,4,5,"Ashok",1000,2359
2,5,4,39,"Jason",-1500,2359
2,6,5,45,"Gwynne",-2000,2359
1,3,4,6,"Robin",-1200,2360
2,1,5,45,"Jason",2000,2360
2,3,5,55,"Gretchen",2500,2360
1,5,5,16,"Joe",1800,2361
2,5,4,57,"Joe",2000,2361
2,3,5,44,"Jeanne-Marie",-2000,2361
1,4,4,10,"Cristina",3400,2362
2,1,2,32,"Clara",1200,2362
2,6,4,44,"Cristina",-2000,2362
1,2,5,16,"Jake",-1000,2363
2,1,3,38,"Tim",1500,2363
2,3,3,33,"Tim",2000,2363
1,4,3,7,"Jeff",1000,2364
2,3,2,37,"Jake",2000,2364
2,4,4,54,"Sara",-2000,2364
1,6,4,29,"Jeff",3000,2365
2,4,4,59,"Mandy",-1600,2365
2,6,5,47,"Mandy",-3000,2365
1,1,3,13,"Jeff",2500,2366
2,5,3,58,"Jason",-100,2366
2,6,5,50,"Jason",-3000,2366
1,1,5,15,"Hillary",1000,2367
2,1,2,57,"Will",1000,2367
2,4,3,36,"Will",1200,2367
1,2,4,14,"Jason",-1000,2368
2,5,5,35,"Ellen",2000,2368
2,6,5,40,"Ellen",-2000,2368
1,1,3,3,"Jason",1000,2369
2,6,2,42,"Renée",3000,2369
1,1,2,27,"Kristina",1000,2370
2,3,3,53,"Kristina",3000,2370
2,6,4,40,"Renée",2000,2370
1,1,4,24,"Kyung",-1600,2371
2,3,4,49,"Kristina",3000,2371
2,6,5,56,"Kyung",1600,2371
1,5,5,30,"Kristina",1000,2372
2,4,3,48,"Alison",1200,2372
2,5,3,53,"Alison",1600,2372
2,1,3,34,"Kristina",-2000,2373
2,4,4,52,"Kristina",2000,2373
1,1,4,14,"Ben",-2000,2374
2,5,2,42,"Ben",2000,2374
2,2,4,39,"Ben",1600,2374
1,4,2,24,"John",-1000,2375
2,5,2,50,"Lisa",1000,2375
2,1,3,44,"Lisa",-1500,2375
1,1,3,28,"Abigail",1200,2376
2,3,2,36,"Abigail",-3000,2376
2,5,2,32,"Andy",1800,2376
1,5,4,15,"Dave",600,2377
2,5,3,33,"Debbie",-1000,2377
2,3,4,42,"Debbie",-1000,2377
1,4,4,23,"Carolyn",-900,2378
2,1,4,44,"Butch",1400,2378
2,6,5,37,"Josh",1200,2378
1,3,4,25,"Matt",3000,2379
2,1,4,34,"Dave",-3000,2379
2,5,5,55,"Ann",5000,2379
1,5,3,4,"Katie",300,2380
2,1,4,48,"Katie",-1200,2380
2,4,4,50,"Katie",1000,2380
1,1,4,22,"Julie",300,2381
2,3,4,36,"Stephen",-800,2381
2,6,5,30,"Stephen",800,2381
1,6,3,14,"Kathleen",-1200,2382
2,3,5,40,"Bryan",-2000,2382
2,4,5,35,"Kathleen",2000,2382
1,5,3,28,"Jason",1200,2383
2,6,3,42,"Jason",1100,2383
2,1,4,35,"Jason",800,2383
1,3,3,14,"Whitney",500,2384
2,1,3,60,"Whitney",-500,2384
2,4,4,41,"Cameron",-500,2384
1,2,4,18,"Josh",-1500,2385
2,2,3,53,"Josh",800,2385
2,3,5,35,"Josh",800,2385
1,2,5,27,"Meg",-200,2386
2,1,3,31,"Meg",-600,2386
2,3,3,58,"Carolyn",1000,2386
1,1,3,21,"Katie",800,2387
2,1,5,53,"Katie",-1500,2387
2,5,5,58,"Cameron",-1500,2387
1,3,4,17,"Josh",-500,2388
2,1,3,33,"Carolyn",2000,2388
2,5,5,50,"Katie",1000,2388
1,2,3,3,"Bryan",1000,2390
2,1,3,33,"Jeff",3800,2390
2,3,5,45,"Denise",2000,2390
1,3,5,15,"Bryan",1200,2391
2,5,2,52,"Bryan",-800,2391
2,4,3,48,"Gil",3000,2391
1,4,3,15,"Jean",-600,2392
2,3,3,43,"Bryan",-1000,2392
2,6,3,53,"Bill",3000,2392
1,3,4,24,"Bill",3000,2393
2,4,2,49,"Rich",3000,2393
2,1,5,47,"Bill",-4000,2393
1,1,5,27,"Elton",-1000,2394
2,3,4,53,"Pat",800,2394
2,2,5,44,"Pat",1000,2394
1,3,4,29,"Pat",-700,2395
2,1,3,33,"Alan",600,2395
2,6,3,53,"Pat",1000,2395
1,6,4,12,"Ji Hee",500,2396
2,3,4,47,"Ji Hee",1000,2396
2,4,5,40,"Alan",-1000,2396
1,6,4,20,"Rich",2000,2397
2,3,3,55,"Rich",2000,2397
2,1,4,53,"Rich",3000,2397
1,5,4,29,"Frank",1000,2398
2,2,3,33,"Frank",3100,2398
2,1,4,58,"Jan",1000,2398
1,3,5,9,"Frank",-500,2399
2,2,4,59,"Chris",1000,2399
2,5,5,55,"Chris",1000,2399
1,5,4,20,"Dave",800,2400
2,5,3,50,"Dave",1000,2400
2,6,4,46,"Dave",1800,2400
1,1,4,20,"Preston",-400,2401
2,1,3,33,"Preston",500,2401
1,1,3,13,"Heather",500,2402
2,3,4,34,"Kathy",500,2402
2,4,4,49,"Preston",-500,2402
1,1,3,4,"Paul",500,2403
2,4,3,48,"Kit",-700,2403
2,5,4,58,"Kathy",1000,2403
1,5,3,19,"Sherry",500,2404
