"name","final","coryat","right","wrong","uid"
"Sebastian",13599,6400,12,2,778
"Iddoshe",23000,13800,18,4,779
"Allison",200,8600,15,4,779
"Andrew",24401,16600,20,1,779
"Patrick",13620,10700,21,0,780
"Phil",13595,6800,22,2,780
"Diane",11600,5800,15,1,780
"Lyn",10800,8600,24,5,781
"Emily",4200,3600,12,4,781
"Jeff",5000,2500,12,5,781
"David",5199,16200,16,2,782
"Papa",22800,14400,21,2,782
"Joseph",1400,11400,16,4,782
"Lyn",16001,10700,23,2,783
"Rick",15900,6500,19,3,783
"Chris",6100,6500,15,2,783
"Andrew",6500,9400,11,3,784
"Papa",4000,8000,15,7,784
"Matt",11800,19000,24,3,784
"Lyn",15200,13400,32,4,785
"Jim",400,700,7,3,785
"Pete",4700,3700,17,2,785
"Lyn",7200,5700,17,3,786
"Stephen",12401,8600,20,1,786
"Brad",8600,3600,14,3,786
"Doug",12800,11100,31,2,789
"Michael",1,9800,20,3,789
"Lisa",200,600,5,3,789
"Blaine",5500,6600,16,1,790
"Kristine",4000,3500,18,3,790
"David",13500,9300,18,0,790
"Jared",12799,20200,24,3,791
"Pinki",3200,5400,13,3,791
"Paul",13300,10600,16,3,791
"David",15000,12100,25,0,792
"Barbara",500,3700,10,2,792
"Tom",12501,7400,20,1,792
"David",16000,11900,26,1,793
"Val",8399,4600,12,1,793
"John Allen",0,4600,13,2,793
"Paul",0,8000,17,6,794
"Marah",8800,9800,11,1,794
"Dom",100,3800,14,4,794
"David",1600,8200,19,2,795
"Ed",0,6900,19,1,795
"Megan",2800,2800,10,5,795
"Marah",9200,9200,12,4,796
"Samantha",18900,18200,21,6,796
"Steve",4900,3400,13,5,796
"Megan",1400,3900,14,3,797
"Marc",6900,6000,17,1,797
"Julie",12100,7200,19,1,797
"Julie",8000,5400,14,1,798
"Faith",7400,3700,11,3,798
"Paul",8001,6500,16,3,798
"Samantha",2200,8200,17,4,799
"Bonnie",16401,14800,22,5,799
"Carolyn",9500,7000,10,2,799
"Jerome",7000,11000,32,3,800
"Jeff",400,5400,12,2,800
"Mike",0,3100,11,4,800
"Jerome",34000,17900,37,2,801
"Hank",7300,4300,13,0,801
"Devon",200,1600,5,0,801
"Jerome",15400,11900,33,4,802
"Daniel",3999,2000,12,4,802
"Julie",11599,5800,11,1,802
"Paul",5199,11200,31,4,803
"Bill",0,900,6,3,803
"Anne",13100,6200,17,2,803
"Bonnie",11150,9800,13,3,804
"Trevor",4201,2400,11,4,804
"Dave",200,8000,16,4,804
"Anne",2500,4400,15,2,805
"Jenny",6200,5300,13,3,805
"Lance",10599,9400,23,0,805
"Lance",10300,11800,26,2,806
"Todd",4000,5000,18,5,806
"Melissa",400,400,8,6,806
"Lance",10401,10000,26,1,807
"Catherine",399,5200,13,2,807
"Fred",7200,3200,10,2,807
"Bonnie",399,14200,14,0,808
"Jessica",25401,13600,22,2,808
"Tim",399,9600,16,6,808
"Jessica",10800,7000,16,6,809
"Julie",11100,7600,10,3,809
"Jimmy",11602,11600,16,4,809
"Lance",9201,8200,24,4,810
"Emily",5200,4600,9,0,810
"John",2000,2600,14,6,810
"Jimmy",5198,8400,12,2,811
"Melanie",399,12600,19,1,811
"Amit",5600,11800,17,5,811
"Lance",10800,10500,26,2,812
"Mary",1978,4000,14,4,812
"Dave",200,600,7,3,812
"Sharona",2000,4400,14,1,813
"Hans",6799,7600,17,1,813
"Colin",0,1900,18,7,813
"Amit",1400,6600,10,1,814
"Sharon",3001,10800,18,5,814
"Jack",9200,4600,9,3,814
"Hans",4200,7000,19,2,815
"Barry",4200,8500,20,0,815
"Faith",0,6100,16,4,815
"Jacob",11177,5600,9,7,816
"Nina",21999,19200,20,0,816
"Ian",10399,10800,21,2,816
"Jack",0,5600,14,4,817
"Deborah",3199,8000,15,3,817
"Kim",2399,7200,15,5,817
"Hans",600,3600,11,3,818
"Barry",6600,6000,21,1,818
"Marianne",2800,2500,9,3,818
"Amber",5800,10800,14,1,819
"Chad",6200,18000,23,2,819
"Madeleine",30300,15000,16,1,819
"Barry",1800,6300,17,0,820
"Jenny",0,5200,18,3,820
"Dan",100,5100,16,4,820
"Barry",4599,3300,11,3,821
"Carolyn",8000,4000,15,4,821
"Ben",4000,7300,19,1,821
"Deborah",11800,11800,18,1,822
"Bruce",28906,13400,21,3,822
"Matt",4000,10600,10,1,822
"Carolyn",14000,6800,17,2,823
"Lorraine",2200,8200,18,1,823
"Bob",4500,5200,15,4,823
"Bruce",789,15200,22,1,824
"Alicia",28000,11800,14,2,824
"Michael",2000,3000,7,2,824
"Carolyn",9000,4500,19,5,825
"Liz",3599,6300,16,4,825
"Tim",3800,3600,13,1,825
"Carolyn",7800,8800,25,3,826
"Jordan",0,3500,14,3,826
"Lawrence",400,4400,12,1,826
"Alicia",4800,7600,12,3,827
"Erin",14401,8000,14,4,827
"Randy",18800,10400,19,2,827
"Carolyn",5800,7700,21,3,828
"Reed",100,4700,15,3,828
"Heather",10900,5500,15,1,828
"Randy",12400,9200,15,1,829
"Denise",5200,11400,13,3,829
"Mary",5800,4400,13,8,829
"Heather",7700,4100,13,3,830
"Linda",12000,12200,29,1,830
"Chuck",3600,3600,13,3,830
"Randy",0,8000,12,2,831
"Brett",13400,5600,16,2,831
"Chris",15799,13200,22,8,831
"Jonathan",99,6000,19,5,832
"Graham",2799,5700,22,3,832
"Melizza",5900,4300,10,2,832
"Melizza",10800,9900,21,0,833
"Diane",1199,1600,8,3,833
"Roger",9000,6000,19,3,833
"Melizza",6500,5300,13,3,834
"Margaret",100,1000,12,7,834
"Alex",0,1100,8,4,834
"Melizza",399,7100,18,2,835
"Judy",0,6300,16,3,835
"Miles",300,7300,20,4,835
"Chris",26400,21800,26,1,836
"Gerald",8200,9200,16,4,836
"Lucretia",0,3400,9,4,836
"Chris",1,12400,19,3,837
"Erynn",6600,13600,17,2,837
"John",11599,18400,21,2,837
"Melizza",5500,6500,17,3,838
"Diane",13000,9300,21,4,838
"David",100,3700,15,3,838
"Diane",11400,5500,13,2,839
"Walter",6999,8700,23,2,839
"Elizabeth",4700,5600,15,1,839
"John",399,6400,17,5,840
"Christine",600,5600,14,7,840
"Nick",100,7200,13,7,840
"Diane",800,3100,11,4,841
"Tammy",7801,4000,16,4,841
"Tim",7000,4800,21,8,841
"Tammy",11601,7600,19,3,842
"Judie",10801,5800,14,1,842
"Dave",7200,3600,15,4,842
"Christine",4400,9400,13,2,843
"Mike",13999,9200,20,6,843
"Scott",18801,9800,18,4,843
"Scott",8000,9200,15,3,844
"Lara",20400,11600,13,1,844
"James",20801,22000,25,1,844
"Tammy",2201,5100,17,3,845
"Greg",4399,8600,19,4,845
"Debra",100,1100,9,2,845
"Greg",700,3600,15,3,846
"Eric",100,1900,8,2,846
"Ellen",5300,8400,25,4,846
"Alan",13000,6500,12,1,847
"Patrick",3998,5700,19,4,847
"Judith",5399,8200,21,1,847
"Ellen",600,1600,9,4,848
"Jennifer",0,1000,11,5,848
"Jamie",4000,6200,15,3,848
"James",8601,9800,16,3,849
"Eric",8395,4200,12,5,849
"Kate",9500,12200,20,7,849
"Jamie",12201,7100,17,3,850
"Ben",1,4700,18,4,850
"Nancy",-200,300,5,6,850
"Kate",13800,11200,17,3,851
"Patricia",14001,8200,13,1,851
"Margaret",9500,8400,11,3,851
"Jamie",2599,6000,17,2,852
"Juliet",8900,4900,14,2,852
"Cres",4100,5100,20,5,852
"Patricia",1400,4200,11,4,853
"Mary",20800,20000,18,3,853
"Dave",8401,11200,19,3,853
"Juliet",4599,7800,19,5,854
"Peter",2,2800,14,5,854
"Mia",100,6600,15,1,854
"Juliet",8900,4500,14,1,855
"Gene",6200,3200,16,5,855
"Pam",100,6500,20,7,855
"Mary",-1400,-1400,4,4,856
"Jessica",1,8000,15,0,856
"Ed",9199,16600,23,5,856
"Juliet",8350,4200,13,1,857
"Rick",799,5200,18,5,857
"Liz",-300,-300,8,5,857
"Ed",16400,13200,20,3,858
"Lars",600,9600,17,2,858
"Louise",7201,6000,11,4,858
"Juliet",3300,8300,17,1,859
"Michael",0,6100,20,2,859
"Katie",7600,4600,14,3,859
"Brian",31400,26400,34,3,860
"Marianne",600,5600,7,2,860
"Ross",13000,9000,12,1,860
"Bruce",20800,10400,17,1,861
"Brian",21400,23200,24,0,861
"Mark",3199,8000,12,3,861
"Alan",10900,10000,23,1,862
"Jenne",3900,5400,17,2,862
"Anthony",6799,3100,12,4,862
"Vinnie",102,2100,18,5,863
"Diane",3700,2700,11,3,863
"Corey",8200,8600,22,1,863
"Corey",10200,7300,21,2,864
"Piper",900,2500,7,4,864
"Kevin",2200,6600,16,5,864
"Katie",3599,6000,15,0,865
"Sharon",100,3700,13,2,865
"Sinan",8400,6400,19,3,865
"Sinan",1400,6800,17,2,866
"Jessica",0,6500,17,4,866
"Allen",100,4900,13,5,866
"Sinan",0,1300,9,4,867
"Patty",2400,3300,14,4,867
"Mark",6650,4700,18,5,867
"Brian",52000,35000,41,2,868
"Maura",0,1400,6,3,868
"Phillip",12700,6400,9,1,868
"Ed",200,10200,21,6,869
"Trisha",4399,5200,10,4,869
"Nemanja",20500,11800,12,3,869
"Mark",3000,2800,20,7,870
"Tom",10500,7200,18,2,870
"Debbie",99,2300,13,6,870
"Nemanja",7400,7400,11,2,871
"Ben",25000,23600,25,1,871
"Amanda",6399,7600,14,6,871
"Reggie",0,100,5,2,872
"Martina",8999,8500,16,2,872
"Kareem",22000,7900,25,2,872
"Ben",21800,22000,24,1,873
"Ed",5200,6200,10,2,873
"Dustin",11401,10400,17,1,873
"Tom",6100,6000,16,2,874
"Roger",17600,8400,19,1,874
"Amy",5400,8400,21,2,874
"Roger",4000,2200,7,1,875
"Jim",1700,5400,15,2,875
"Robin",6700,10700,27,3,875
"Ben",14400,6800,19,5,876
"Barbara",1,7600,12,5,876
"Doc",14401,6400,16,4,876
"Robin",5100,7600,17,2,877
"Dave",8201,4900,13,2,877
"Carla",400,3800,17,4,877
"Alan",16000,5500,15,1,878
"Emily",7500,3800,15,5,878
"Chris",8001,9300,24,1,878
"Doc",8400,5200,13,7,879
"Chrissy",100,6600,9,5,879
"Craig",10000,12400,18,6,879
"Dave",1003,3400,9,5,880
"Harry",4400,5400,16,3,880
"Julie",4398,7000,20,3,880
"Harry",7201,4600,16,5,881
"Tracy",4601,3600,12,1,881
"Chip",1800,2700,11,7,881
"Craig",6199,11800,15,6,882
"Wendy",1,6800,12,5,882
"Rena",1,8200,12,4,882
"Peter",7000,2900,13,3,883
"Dana",10799,7700,20,2,883
"Creswell",0,3300,10,2,883
"Amy",0,3400,10,0,884
"David",20801,14300,34,1,884
"Sascha",400,7700,14,1,884
"Craig",3600,1800,9,3,885
"Michael",17401,17200,21,5,885
"Lizard",3600,11000,17,3,885
"Stefanie",201,1800,7,1,886
"Eric",12200,13500,27,3,886
"Julie",0,2100,11,3,886
"Michael",19201,14600,25,3,887
"Suzan",1000,8000,10,2,887
"Rory",7599,8200,15,3,887
"Stan",0,6400,18,2,888
"Samantha",2600,1600,9,3,888
"Chris",13500,11400,24,1,888
"Harry",1999,3600,17,4,889
"Adriana",7400,9200,25,4,889
"Chris",3601,2600,8,3,889
"Adriana",6410,8700,21,2,890
"Anne",1400,2900,16,4,890
"Ross",0,1700,11,3,890
"Michael",399,7400,12,2,891
"William",30000,20200,26,1,891
"Melanie",7625,7200,9,2,891
"Michael",22801,20600,28,2,892
"Stacy",700,7000,11,1,892
"Peggy",15000,11400,12,1,892
"Adriana",9000,9700,21,2,893
"Randy",1,400,9,6,893
"Coral",2500,2500,15,6,893
"Brian",18400,23400,24,0,894
"Andy",1,10400,14,4,894
"Matt",6346,12200,20,4,894
"Brian",26000,24600,35,2,895
"Russell",10000,13600,13,1,895
"Vicki",2700,1400,7,4,895
"Adriana",3500,5000,16,2,896
"Deborah",9201,6100,14,0,896
"Kemp",9199,5400,15,3,896
"Jake",18799,12000,14,3,897
"Lisa",4199,3600,10,4,897
"Mike",29000,21600,27,0,897
"William",32500,13000,14,1,898
"Van",32400,16400,22,2,898
"John",18400,14200,19,3,898
"Deborah",5001,3800,10,1,899
"Peter",1999,5000,18,3,899
"Julie",1000,2000,13,8,899
"Steve",4500,2700,16,4,900
"Bruce",4300,4300,16,3,900
"Jerry",6100,3600,13,3,900
"William",6300,6000,11,3,901
"Kathy",16200,14200,18,2,901
"Dan",300,5600,13,7,901
"Deborah",-600,-600,3,2,903
"Dana",1199,900,9,4,903
"Andrew",6100,8100,25,5,903
"Kathy",1,6600,13,3,904
"Melissa",10200,11800,18,1,904
"Tom",8399,16000,19,4,904
"Andrew",5000,6900,19,3,905
"Doug",2,2500,12,3,905
"Danielle",200,3700,11,1,905
"Melissa",2,4000,6,2,906
"Brian",20000,18800,25,0,906
"Raena",7199,10600,19,5,906
"Connie",20599,10000,18,3,907
"Adam",399,10800,18,1,907
"Amy",21001,12600,17,4,907
"Amy",8799,11000,13,2,908
"Merlin",0,15600,22,2,908
"Alba",22001,14400,19,2,908
"Andrew",10600,9200,23,1,909
"Alan",2595,1300,7,2,909
"Rebecca",1199,2900,15,4,909
"Brian",19201,8600,17,5,910
"Nissan",9100,9600,17,4,910
"Liana",17500,9000,12,3,910
"Jeeks",10200,5300,18,6,911
"Glen",10400,4600,18,3,911
"Mike",10400,5200,15,1,911
"Andrew",12100,5500,20,3,912
"Marc",2000,7000,20,3,912
"Jayne",1,900,6,3,912
"Brian",1,3800,14,7,913
"Bob",6599,9600,13,4,913
"Holly",5900,14800,21,3,913
"Andrew",10300,9600,21,2,914
"Diane",3200,4200,10,3,914
"Brendan",1900,6900,21,2,914
"Bob",19601,18600,22,3,915
"Luis",3000,2200,11,5,915
"Melissa",200,9800,18,5,915
"Giselle",14700,6800,17,3,916
"Chris",99,7500,21,2,916
"Mike",400,2500,12,2,916
"Bob",9999,15400,17,0,917
"Kathleen",13400,11400,18,4,917
"Rodney",8199,11600,20,5,917
"Kathleen",11800,6400,8,2,918
"Doug",30001,19000,22,3,918
"Erika",17000,15000,22,3,918
"Giselle",11700,6900,16,2,919
"Megan",12001,6500,15,0,919
"John",13700,8000,20,3,919
"Ken",75000,37600,44,2,920
"Sarah",1200,5800,9,2,920
"Kristine",1800,4800,4,1,920
"Phil",6999,3500,12,1,921
"Don",12400,7500,26,5,921
"Julie",11100,7100,16,2,921
"John",2000,7800,20,2,922
"Georgia",1999,3000,8,1,922
"Gary",13600,6100,22,3,922
"Doug",21200,8800,12,3,923
"Sally",100,5800,13,5,923
"Jimmie",8799,17600,22,4,923
"Gary",0,5700,15,1,924
"Linda",11900,8200,23,2,924
"Budd",1900,5200,13,2,924
"Linda",13300,9100,24,2,925
"Bruce",6600,7100,18,1,925
"Lucia",1500,2400,7,1,925
"Linda",2399,5400,18,5,926
"Patrick",3200,3500,12,4,926
"Kristi",5700,5400,16,3,926
"Doug",15601,21200,25,0,927
"Greg",0,6000,11,5,927
"Jacqueline",15500,9000,14,4,927
"Jeff",33601,17400,24,2,928
"Matt",2200,8800,14,3,928
"Peter",21201,13800,16,3,928
"Kristi",4200,7100,17,3,929
"James",4801,3700,16,6,929
"Kathy",0,2400,9,2,929
"Doug",3599,12600,17,1,930
"Theo",7800,10000,17,5,930
"Gigi",13000,9800,13,2,930
"Jeff",1,9000,18,5,931
"Ellen",10100,6400,10,4,931
"Ted",14399,20200,26,4,931
"James",10501,5900,19,5,932
"Kristan",3500,6500,17,0,932
"Matt",3599,5700,15,1,932
"Gigi",6100,8000,13,1,933
"Margaret",17801,10800,13,1,933
"Michael",27400,26200,28,2,933
"Faith",16000,16600,22,1,934
"Brian",6234,11800,16,2,934
"Katie",13999,7000,13,4,934
"James",8000,11500,23,0,935
"Joe",700,5600,17,2,935
"Helen",1,1700,10,4,935
"Michael",6790,7800,11,4,936
"Jaime",14100,16400,23,3,936
"Don",15300,8400,17,3,936
"James",10001,9000,21,3,937
"Gina",2000,2500,9,3,937
"Alan",0,3900,11,3,937
"Don",10400,8200,13,5,938
"Fred",14399,19200,25,2,938
"Lisa",5200,5200,11,3,938
"James",9499,9900,27,4,939
"Erik",5900,3200,11,1,939
"Martha",1,2900,7,2,939
"Mark",13700,18900,20,2,940
"Paul",0,10800,18,1,940
"Cathy",11200,5600,6,0,940
"Keith",27100,16800,13,0,940
"Susan",1999,3600,12,5,941
"Roger",1199,3900,10,5,941
"Debra",2999,1400,15,8,941
"Don",12900,8300,23,1,942
"Jackie",3000,2500,10,4,942
"Myron",8400,8300,20,2,942
"Fred",23400,20800,24,3,943
"Nathan",5000,6800,17,6,943
"Barbara",600,10600,15,0,943
"Fred",8401,8200,14,3,944
"Laura",17500,16000,15,3,944
"Matt",8400,5200,16,7,944
"Debra",600,2800,15,3,945
"Gail",1,2300,5,2,945
"John",8200,11200,29,2,945
"Laura",1,7600,12,3,946
"Luke",2000,7800,17,4,946
"Robbi",20800,23800,22,4,946
"John",6400,6300,19,4,947
"Devon",599,8400,17,2,947
"Dave",16199,7900,21,1,947
"Bob",32201,17900,20,2,948
"Eugene",21100,16100,16,1,948
"Eric",20800,15200,15,2,948
"Robbi",2400,13600,19,2,949
"Bob",20801,17400,23,2,949
"Stephanie",17600,8800,10,2,949
"Bob",26800,11600,21,2,950
"Dan",26801,17400,21,6,950
"Karmie",9600,8400,7,2,950
"Faith",5400,6800,15,5,951
"Frank",2199,6400,18,5,951
"Karen",2100,6600,8,1,951
"Dave",1,1500,15,5,952
"Scott",-900,600,6,6,952
"Will",4200,5200,15,3,952
"Kathy",6500,3300,8,3,953
"Bill",12400,8800,25,2,953
"Theresa",2200,3200,17,4,953
"Doug",5999,7800,12,2,954
"Kermin",99,4800,11,3,954
"Maria",6400,11000,24,7,954
"Bill",0,4300,18,4,955
"Nina",11100,8600,18,1,955
"Tony",999,2200,12,4,955
"Kevin",16402,17800,24,4,956
"David",6399,3200,6,3,956
"Aaron",16401,15600,21,3,956
"Will",14100,7900,18,1,957
"Ron",500,5700,19,3,957
"Linda",200,3200,12,3,957
"Kerry",10799,10400,18,3,958
"Jason",11000,13000,16,2,958
"Vik",26001,18400,23,2,958
"Michael",14000,13800,18,0,959
"David",28001,20200,22,2,959
"Bob",14400,10400,14,1,959
"Marsha",8700,12100,24,1,960
"Naomi",6580,3300,13,2,960
"David",6600,4600,12,3,960
"Will",3200,6500,15,1,961
"Colleen",10595,5300,15,1,961
"Daniel",5700,3900,17,6,961
"Tom",10000,8200,12,3,962
"Bill",18733,19000,23,2,962
"Nico",0,3000,12,7,962
"Faith",10000,12600,20,3,963
"Raj",21200,9600,12,2,963
"Michael",11400,9400,14,2,963
"Colleen",900,3900,12,5,964
"Ardys",799,400,10,9,964
"Pete",5801,8700,25,3,964
"Vik",18000,13600,18,3,965
"Aaron",13999,14800,23,3,965
"Bob",1999,10000,14,2,965
"David",0,4400,15,6,966
"Bill",23199,21400,26,1,966
"Kevin",11000,10600,10,2,966
"Pete",400,2800,13,5,967
"Felicia",7500,4000,13,3,967
"Brian",7700,4200,16,3,967
"Michael",22001,14000,18,1,968
"Jason",6000,10400,14,0,968
"Maria",22000,10600,20,5,968
"Bill",0,4800,15,4,969
"Michael",17400,15400,19,1,969
"Vik",30800,16800,18,4,969
"Brian",15600,7300,20,2,970
"Robb",3100,2900,12,3,970
"Peggy",16799,8400,19,1,970
"Peggy",1,7000,18,4,972
"Michael",399,7400,17,1,972
"April",14200,7200,19,0,972
"Dan",2200,12600,18,4,973
"Harvey",17300,16200,21,4,973
"John",0,6400,12,4,973
"Raj",21300,10800,13,1,974
"Anne",30900,14000,21,4,974
"Darrell",10600,15000,19,1,974
"Harvey",13599,15400,19,4,975
"Devin",10600,5600,16,4,975
"Tricia",15998,8800,13,5,975
"April",4800,4700,12,3,976
"Dennis",9200,9200,27,3,976
"Lynn",1900,1900,10,5,976
"Tricia",8400,4200,9,6,977
"Matt",1785,13000,16,4,977
"Karla",7500,10000,18,2,977
"Dennis",800,7400,20,0,978
"David",14200,6700,18,3,978
"Jill",100,3800,11,1,978
"Tricia",31,7000,12,5,979
"Robb",24400,12800,17,2,979
"Julie",7400,16400,19,4,979
"Robb",14200,7200,9,1,980
"Keith",15000,9200,11,1,980
"Stella",9199,17600,25,5,980
"David",13401,5700,19,4,981
"Wendy",101,6400,15,0,981
"Kraig",5500,7700,17,2,981
"David",7300,5300,18,4,982
"Leena",16398,8200,18,0,982
"Jeremy",16600,7700,18,1,982
"Keith",5800,10600,15,2,983
"Amy",15600,7800,17,4,983
"Eric",21601,14000,18,2,983
"Eric",24801,17800,23,2,984
"Kristen",16600,8000,14,3,984
"Ken",4800,9000,12,1,984
"Doug",32600,14300,36,2,985
"Marc",4999,4400,11,4,985
"Mary",4100,2100,9,4,985
"Eric",11598,5800,12,5,986
"Steve",2799,9800,19,5,986
"Nathan",15801,14400,17,1,986
"Doug",7500,8800,27,2,987
"Deborah",-100,-100,9,5,987
"Steve",0,5300,12,3,987
"Rohan",1000,5600,21,4,988
"Damian",0,4100,15,3,988
"Janna",8700,6200,14,2,988
"Janna",11500,7000,21,2,989
"Jeff",13000,8400,19,3,989
"Melinda",12000,6000,14,0,989
"Jeff",399,200,6,2,990
"Rod",5000,8400,25,4,990
"Kathryn",401,1000,9,5,990
"Rod",12200,11600,23,1,991
"Diane",0,2900,13,4,991
"Mike",5999,6900,15,1,991
"Rod",4700,4800,19,3,992
"Cheryl",4599,3700,11,3,992
"David",-400,1300,11,6,992
"Nathan",8399,9400,14,3,993
"Kathy",1,2200,12,6,993
"Jonathan",18801,10400,15,3,993
"Doug",17400,9900,27,4,994
"Robert",3799,3600,16,3,994
"Carey",3400,1700,6,4,994
"Jonathan",199,7200,13,4,995
"Dan",20000,17400,25,3,995
"Richard",6401,5600,11,3,995
"Rod",9500,7900,27,6,996
"Kathy",7500,3800,15,7,996
"Brandon",6300,3200,11,3,996
"Rod",4500,6800,24,4,997
"George",7000,3500,11,4,997
"Andrea",6900,4100,12,4,997
"George",10599,9500,23,1,998
"Suzel",1000,4000,10,4,998
"John",0,5800,14,1,998
"George",5000,4500,15,5,999
"Amy",11599,5200,15,1,999
"Jim",11601,6400,18,3,999
"Jim",1400,1700,11,5,1000
"Tanya",3500,5000,18,6,1000
"Jason",199,1100,14,8,1000
"Tanya",0,-200,16,8,1001
"Ellen",1601,2000,9,2,1001
"Ben",-100,-300,14,8,1001
"Ellen",4200,3600,15,3,1002
"Kent",6200,7200,23,1,1002
"Sharon",8100,5400,11,3,1002
"Sharon",100,4100,9,1,1003
"Ulhas",4599,7400,29,8,1003
"Pamela",0,4700,11,2,1003
"Ulhas",19200,9500,28,10,1004
"Jeanne",7600,3800,13,2,1004
"Jay",16600,5600,12,0,1004
"Ulhas",5000,7100,19,3,1005
"Kevin",1100,7200,20,0,1005
"Lesley",3200,2100,7,5,1005
"Doug",12000,10500,29,4,1006
"Jason",0,4700,13,4,1006
"Cheryl",0,2100,12,6,1006
"Babu",11500,5100,11,0,1007
"Mark",12900,9900,26,1,1007
"Rick",7599,8200,18,2,1007
"Larry",2000,7500,18,3,1008
"Andrew",900,4400,19,3,1008
"Pam",6399,6700,16,2,1008
"Michael",0,2400,12,5,1009
"Michelle",1599,8600,28,3,1009
"Ryan",6000,6600,12,4,1009
"Tad",4900,7300,22,5,1010
"Lan",2400,2800,14,6,1010
"Kevin",0,4700,16,5,1010
"Catherine",17400,9500,29,6,1011
"Karen",399,4400,10,1,1011
"Irwin",16800,8400,19,0,1011
"Catherine",1795,900,13,6,1012
"Tad",10600,9600,26,2,1012
"Meredith",2100,3300,11,5,1012
"Dan",23201,13400,19,3,1013
"Audrey",23199,12600,11,1,1013
"Bill",6400,3200,16,7,1013
"Dan",22001,16000,22,3,1014
"Stefanie",2601,6600,10,1,1014
"Marcia",4991,10400,19,5,1014
"Glen",6600,8400,26,2,1015
"Cindy",700,11000,22,1,1015
"Bill",3000,1500,7,2,1015
"Tad",10200,9800,25,4,1016
"Lisa",1,4300,15,2,1016
"Matt",4800,4200,14,1,1016
"Dan",17199,8600,14,1,1017
"Roberta",17500,10800,12,1,1017
"Quinn",6399,14800,22,4,1017
"Glen",16600,8100,19,3,1018
"Mike",5600,3300,10,3,1018
"Ron",0,7300,22,2,1018
"Roberta",24201,12800,21,4,1019
"Jessica",5599,14200,17,3,1019
"Kerry",10,8600,13,1,1019
"Babu",20400,6700,14,2,1020
"Ryan",1299,5800,13,1,1020
"Tad",20500,10400,29,2,1020
"Rick",10300,11800,26,3,1021
"Pam",713,2800,11,3,1021
"Lan",7140,3600,14,1,1021
"Roberta",6901,3800,12,3,1023
"Thomas",6200,2000,8,2,1023
"Craig",26600,25400,28,5,1023
"Craig",14401,14000,22,3,1024
"Matt",6200,9200,10,3,1024
"Bill",1599,13000,18,4,1024
"Tad",11900,6600,24,3,1025
"Ann",11700,5300,15,1,1025
"Maureen",10000,5700,11,2,1025
"Ulhas",6800,7100,23,4,1026
"Mary-Beth",6700,3400,8,5,1026
"Trevor",14201,7200,20,2,1026
"Trevor",4400,7100,25,5,1027
"Bong",0,3700,13,2,1027
"Sherri",3100,1600,8,4,1027
"Jaime",3595,1800,10,6,1028
"Vinita",10300,7700,21,3,1028
"Andrew",3999,6200,19,4,1028
"Jayce",5000,3000,12,5,1029
"Erin",4400,4400,18,4,1029
"Marques",6050,5700,18,6,1029
"Sara",8100,10500,23,1,1030
"Susan",0,4700,17,6,1030
"Sam",800,400,7,4,1030
"Tony",2000,4600,12,6,1031
"Brittany",7100,5500,16,3,1031
"Matt",7593,5500,18,2,1031
"Thomas",14801,8000,17,2,1032
"Mysti",7600,7300,20,2,1032
"Brett",6600,3000,15,4,1032
"Vinita",10201,11500,23,1,1033
"Brett",0,4800,14,1,1033
"Jayce",10100,4400,12,0,1033
"Thomas",10200,8700,19,1,1034
"Brittany",4199,3900,15,5,1034
"Marques",-400,-400,15,8,1034
"Sara",4000,4000,15,4,1035
"Mysti",6599,3300,9,4,1035
"Matt",9895,9100,25,2,1035
"Vinita",12900,7100,17,3,1036
"Thomas",2500,5300,15,2,1036
"Matt",11000,7500,22,1,1036
"Craig",26000,20600,26,2,1038
"Lisa",2799,1400,11,6,1038
"Don",3400,5400,8,2,1038
"Greg",0,5500,20,4,1039
"Kevin",2300,2400,7,0,1039
"Mort",14001,6400,19,1,1039
"Craig",27201,13400,22,2,1040
"Danielle",4000,6400,8,2,1040
"Bob",7200,13600,22,6,1040
"Craig",20399,17400,23,1,1041
"Doug",500,13800,19,5,1041
"Maggie",400,7200,10,3,1041
"Jeremy",9200,4600,14,3,1042
"Laura",9201,8000,20,2,1042
"Darren",7000,3800,13,2,1042
"Craig",11199,13400,22,2,1043
"Gerald",3000,8000,11,2,1043
"Josh",27400,13200,17,5,1043
"Laura",6200,4700,17,3,1044
"Pete",9401,7100,16,2,1044
"Stacy",11101,5900,17,2,1044
"Mary",2100,7000,21,0,1045
"Michael",1,5900,15,2,1045
"Karl",16300,8700,19,2,1045
"Stacy",999,6500,15,1,1046
"Mason",999,3300,12,2,1046
"Kristine",5400,6400,18,3,1046
"Kristine",1199,3100,13,4,1047
"Kip",6600,4300,12,2,1047
"Jennifer",9001,7100,21,4,1047
"Josh",28200,23600,36,4,1048
"Leigh",1,7600,11,1,1048
"David",4400,8400,9,1,1048
"Jennifer",4600,8400,23,5,1049
"Rich",13601,7300,17,1,1049
"Michael",3000,1500,10,3,1049
"Rich",9001,7100,19,0,1050
"Meaghan",6999,11400,24,2,1050
"Prabal",4498,4100,12,1,1050
"Josh",22999,10800,22,6,1051
"Sioux",-800,-800,8,4,1051
"Clark",28200,21400,23,2,1051
"Clark",8200,12600,25,7,1052
"Amanda",7400,4400,9,3,1052
"Tony",2000,7000,15,4,1052
"Karl",26100,12200,30,2,1053
"Pete",10200,5200,9,1,1053
