"name","final","coryat","right","wrong","uid"
"Michelle",12222,9600,15,1,6540
"Matthew",0,6000,9,3,6540
"Audrey",-2600,1400,11,6,6540
"Michelle",1100,6200,13,3,6541
"Stephen",7599,16400,18,3,6541
"Travis",14801,11000,11,1,6541
"Travis",5201,5000,12,2,6542
"Kathryn",1,5400,11,5,6542
"Nipun",0,8200,14,4,6542
"Travis",17201,10200,15,2,6543
"Paige",15000,8600,16,4,6543
"Justin",1,12400,16,2,6543
"Travis",8899,13400,22,2,6544
"Patrick",32199,18800,20,3,6544
"Cherisa",8700,4600,9,5,6544
"Patrick",5801,11000,14,1,6545
"Gauravi",25601,16000,21,2,6545
"Brenda",2799,11600,16,2,6545
"Dennis",12999,7300,20,2,6546
"Judy",13300,6300,23,5,6546
"Tim",202,4700,11,2,6546
"Gauravi",1999,11800,15,1,6547
"Vinny",3399,5800,12,2,6547
"Natalie",800,17800,21,4,6547
"Vinny",9801,8600,15,4,6548
"Kristyna",11201,8800,12,3,6548
"Danyelle",13412,9800,15,2,6548
"Danyelle",1800,5400,8,2,6549
"Josh",14601,11000,17,5,6549
"Jamie",6600,9000,17,4,6549
"Josh",1799,13400,16,2,6550
"Meaghan",15200,6600,11,4,6550
"Brooke",17300,9400,16,3,6550
"Brooke",13101,6600,10,2,6551
"Terry",17663,13200,20,9,6551
"Jayne",794,7000,11,0,6551
"Terry",10380,8400,13,4,6552
"Tom",263,4600,9,1,6552
"MacKenzie",26400,14200,22,5,6552
"MacKenzie",12400,13600,17,3,6553
"Rex",2599,6600,17,5,6553
"Caitlin",2799,5400,12,3,6553
"MacKenzie",46801,23400,25,2,6554
"Adam",100,3600,9,2,6554
"Sam",46800,15800,18,0,6554
"MacKenzie",25601,16000,17,2,6555
"Judy",800,8400,13,3,6555
"Amal",22401,8800,19,5,6555
"MacKenzie",19601,10600,17,3,6556
"Kimberly",2800,9800,14,1,6556
"Jon",-200,4600,11,5,6556
"MacKenzie",31600,10800,16,2,6557
"Jennifer",13500,6800,15,4,6557
"Steve",1199,15000,19,2,6557
"Felice",16201,8800,23,4,6558
"Steve",13400,4400,11,2,6558
"David",0,8100,21,3,6558
"Bruce",6199,7300,29,10,6559
"Avie",1599,800,5,2,6559
"Laurel",-200,-200,5,5,6559
"Julie",6600,5600,15,0,6560
"Kathy",1,5200,14,3,6560
"Jonathan",12000,14400,29,0,6560
"MacKenzie",21805,16200,18,1,6561
"Christopher",10000,8600,18,2,6561
"Sandha",8800,4400,7,2,6561
"MacKenzie",20600,15000,21,1,6562
"Signe",500,5000,8,2,6562
"Greg",6100,6200,13,3,6562
"Judy",15800,6900,17,3,6563
"Elizabeth",11799,5900,13,0,6563
"Mike",0,9400,28,3,6563
"MacKenzie",21001,11400,13,0,6564
"Allison",17199,23200,25,1,6564
"Aaron",24800,10200,15,0,6564
"Aaron",17001,17000,24,2,6565
"Susan",7000,11000,12,2,6565
"Meredith",5200,7000,9,2,6565
"Michael",6225,8400,22,4,6566
"Eileen",0,3100,10,2,6566
"Amy",0,2000,8,2,6566
"Aaron",0,6200,14,3,6567
"Bruce",13245,20400,25,5,6567
"Mandy",6200,6200,9,3,6567
"Bruce",15799,18600,19,1,6568
"Mike",26600,15600,23,4,6568
"Kim",1200,9000,11,0,6568
"Mike",13500,6800,17,3,6569
"Paul",21000,10000,15,2,6569
"Margaret",2799,11200,14,2,6569
"Paul",17199,19400,19,0,6570
"Wes",2999,11600,17,2,6570
"Zahkia",10600,11800,18,4,6570
"Paul",23201,11600,16,2,6571
"Lynn",1601,11000,15,2,6571
"Mahesh",12401,10400,18,3,6571
"Eric",10800,7500,20,2,6572
"Vaughn",10400,5700,14,4,6572
"Mary",5198,2600,10,2,6572
"Louise",1800,3800,13,3,6573
"Hank",13000,8100,21,0,6573
"Bernard",10000,7300,19,3,6573
"Paul",22401,19400,26,2,6574
"Michael",21595,10800,11,2,6574
"Chloe",200,13400,16,1,6574
"Paul",23000,13000,16,2,6575
"Mark",7199,14400,25,4,6575
"Lacey",2000,1000,6,3,6575
"Paul",100,11400,17,0,6576
"Jessica",23398,14200,17,3,6576
"Laurie",7200,5200,11,2,6576
"Jessica",23200,11600,16,1,6577
"Dewi",399,10600,18,3,6577
"Waseem",0,8200,11,3,6577
"Jessica",25000,13400,16,4,6578
"Kim",9000,8000,9,5,6578
"Duncan",6100,11400,16,3,6578
"Jessica",24000,11600,18,1,6579
"Sarah",5400,5400,10,2,6579
"Sid",25874,18000,21,3,6579
"Sid",13200,16200,21,2,6580
"Nicole",2999,9800,13,1,6580
"Kris",16601,13600,16,4,6580
"Kris",6000,12600,17,3,6581
"Emmy",12600,7800,14,3,6581
"Andrea",19201,12600,15,2,6581
"Andrea",10000,7400,14,5,6582
"Michonne",15800,17800,19,1,6582
"Aaron",-3600,-1000,7,7,6582
"Michonne",7000,12800,17,0,6583
"Katy",1400,15000,18,2,6583
"Abhijit",6700,11000,14,3,6583
"Michonne",25600,17800,21,1,6584
"Kimberly",32800,17000,17,1,6584
"Vikram",800,10800,15,3,6584
"Kimberly",0,4800,6,1,6585
"Lindsay",9599,14600,20,4,6585
"Nick",22801,15400,20,2,6585
"Nick",4799,11200,15,1,6586
"Rachel",13600,6800,13,4,6586
"Adam",21200,9400,19,4,6586
"Adam",0,9600,18,4,6587
"Susan",7999,13000,16,1,6587
"Evan",5201,8800,12,2,6587
"Susan",0,1200,14,6,6588
"Matt",0,7200,15,5,6588
"Khalilah",2399,8800,13,5,6588
"Khalilah",4200,4200,11,2,6589
"Kyle",15400,15400,21,5,6589
"Monya",13600,9800,15,5,6589
"Kyle",-2400,6000,13,5,6590
"J.R.",22400,11200,17,2,6590
"Leanne",22500,20200,21,2,6590
"Leanne",100,14600,18,2,6591
"Hemant",13999,14200,16,0,6591
"Kami",0,1000,9,4,6591
"Hemant",3599,10400,17,3,6592
"Tiffany",1,6000,14,3,6592
"Felicity",15200,7200,11,4,6592
"Felicity",17000,9800,14,1,6593
"Jeff",15399,17000,20,3,6593
"Shanon",2000,9000,12,0,6593
"Lynn",7000,6000,17,6,6594
"Jack",9500,9700,27,1,6594
"Barbara",300,4300,9,1,6594
"Marty",16401,8300,18,2,6595
"Tom",16400,8200,22,3,6595
"Judy",8000,4100,15,1,6595
"Marshall",17599,9400,18,6,6596
"Emma",6799,11000,20,6,6596
"Sirad",100,2600,11,4,6596
"Sophie",6400,3200,8,3,6597
"Kayla",16501,15000,19,4,6597
"Nathaniel",24001,21800,26,3,6597
"Alistair",1,8000,10,5,6598
"Londyn",20801,19400,25,3,6598
"Kylie",2000,8600,16,3,6598
"Joe",30200,11400,17,2,6599
"Beni",15800,20800,24,4,6599
"Xiaoke",12800,6400,10,1,6599
"Tyler",28400,27000,29,1,6600
"Natalie",4400,9400,12,2,6600
"Nibir",18448,12200,16,2,6600
"Tyler",32800,15000,17,4,6601
"Kayla",25995,13000,17,0,6601
"Beni",8399,17400,22,2,6601
"Joe",0,13400,21,4,6602
"Londyn",14000,7000,10,1,6602
"Nibir",26801,18000,21,3,6602
"Nathaniel",1000,12600,19,4,6603
"Marshall",799,12200,18,5,6603
"Xiaoke",8200,10200,12,1,6603
"Tyler",200,7600,10,3,6604
"Nibir",22195,19400,28,6,6604
"Xiaoke",800,8800,11,1,6604
"Linda",15201,8100,21,0,6606
"Jay",15199,9400,21,1,6606
"Mark",6100,4800,11,1,6606
"Felicity",3100,6800,14,3,6607
"Ben",3201,3800,8,4,6607
"Andrew",3599,2200,12,7,6607
"Andrew",5999,11200,15,3,6608
"Sidra",9200,4600,8,2,6608
"Gary",22801,16000,22,4,6608
"Ginny",4000,4800,14,2,6609
"Mark",8950,5000,15,2,6609
"Scott",6600,3300,12,3,6609
"Gary",201,8000,17,2,6610
"Michael",17601,9800,12,2,6610
"Sharon",19601,13800,17,3,6610
"Ginny",5500,6100,18,0,6611
"Vicki",5400,3700,11,2,6611
"Mark",50,700,11,4,6611
"Sharon",6400,10200,14,2,6612
"Molly",8400,6600,13,2,6612
"Tim",21200,20200,21,0,6612
"Amy",13600,6800,21,1,6613
"David",13600,8400,16,1,6613
"Laura",3799,4400,15,5,6613
"Tim",30400,19000,24,4,6614
"Shawn",2,6600,12,1,6614
"Sarah",31000,16000,14,1,6614
"Linda",9401,15300,34,1,6615
"Ray",2001,4700,16,3,6615
"John",1990,1100,7,3,6615
"Sarah",8400,14400,19,3,6616
"Lauren",2999,9400,21,4,6616
"Matt",2,11000,11,4,6616
"Lynne",11850,9300,21,1,6617
"Anne",500,1200,8,5,6617
"Rob",900,5900,22,2,6617
"Sarah",15500,7800,13,4,6618
"Alison",1000,12600,16,5,6618
"Mina",0,12400,17,5,6618
"India",13399,14100,32,1,6619
"Julie",0,2400,5,1,6619
"Gail",8000,5900,17,2,6619
"Sarah",34400,17000,16,1,6620
"Alwin",10799,13800,16,3,6620
"Anastasia",22000,10800,18,1,6620
"Don",16201,11000,23,0,6621
"Clay",13798,6900,19,2,6621
"Kip",16200,7100,18,3,6621
"Sarah",1,12800,16,2,6622
"Kevin",499,13000,16,3,6622
"Jesse",13000,6400,20,5,6622
"Jesse",30400,14400,19,0,6623
"Ashleigh",8800,10600,17,2,6623
"Quemars",0,13400,13,4,6623
"Felice",7999,9100,25,1,6624
"Susan",2100,4300,12,5,6624
"Mitch",10100,4400,16,5,6624
"Leszek",11600,11500,33,5,6625
"Michele",0,0,3,1,6625
"Jim",5599,2800,14,6,6625
"Leszek",20199,15100,41,3,6626
"Steve",13000,6300,11,0,6626
"Paul",0,0,4,3,6626
"Leszek",20200,12000,34,2,6627
"Don",0,4100,10,3,6627
"Bob",9825,5000,10,0,6627
"Susie",10000,7100,26,4,6628
"Jay",8300,5900,13,3,6628
"Allen",50,1700,14,6,6628
"Susie",10400,5400,18,6,6629
"Beth",3199,6500,15,0,6629
"Brendan",1999,2500,15,6,6629
"Judy",16900,11100,26,3,6630
"Jim",7201,7200,18,3,6630
"Lee",600,3600,13,3,6630
"Judy",10400,6700,16,2,6631
"Dolores",10500,5800,19,4,6631
"David",7001,5100,17,4,6631
"Ken",0,3200,10,3,6632
"Brenda",10500,11800,24,1,6632
"Tom",2199,3800,17,4,6632
"Brenda",3100,3100,17,7,6633
"Steve",0,1200,11,6,6633
"Gail",0,1100,11,8,6633
"Ted",7250,9100,26,5,6634
"Pam",1,2800,12,3,6634
"Walt",1700,3400,14,6,6634
"Ted",6401,5200,21,4,6635
"Garry",5400,2700,14,6,6635
"Stuart",20,4200,12,5,6635
"Ted",6999,7700,18,4,6636
"Tom",8400,7400,20,2,6636
"Sheryl",1,3600,12,1,6636
"Amy",14801,8200,22,1,6637
"Bob",1,7200,16,3,6637
"Rick",5400,6900,17,0,6637
"Amy",13001,9200,22,2,6638
"Jean",5399,4700,15,3,6638
"Frank",9300,6500,20,4,6638
"Amy",18200,8400,22,2,6639
"Jim",1999,3000,13,5,6639
"Damon",1200,8200,21,2,6639
"David",2,200,8,5,6640
"Paul",10000,9000,24,3,6640
"Steve",600,7000,21,4,6640
"Linda",800,9600,26,1,6641
"Gordon",19600,11600,25,0,6641
"Sam",2000,3800,8,0,6641
"Jack",4100,9400,25,1,6642
"Len",12200,8000,19,2,6642
"Mimi",1100,5600,12,2,6642
"Len",14799,7000,24,5,6643
"Ann",100,3800,9,1,6643
"John",5900,9700,20,0,6643
"Len",10199,9600,24,3,6644
"Carol",3700,1900,9,5,6644
"Bill",9400,4700,17,2,6644
"Len",11199,5000,25,7,6645
"Herb",6599,5300,12,4,6645
"Albina",11800,6900,17,2,6645
"Albina",13100,10400,24,1,6646
"Marie",0,3600,10,1,6646
"Nancy",12999,6500,19,1,6646
"Albina",6500,5200,15,2,6647
"Keith",13100,9500,26,1,6647
"Nick",12999,6500,15,4,6647
"Keith",16900,8200,27,2,6648
"Kevin",12800,7400,13,1,6648
"Ann",12400,6100,18,1,6648
"Gordon",10500,11300,29,4,6649
"Jeanne",100,2200,7,0,6649
"Mark",5300,4900,17,2,6649
"Gordon",10200,9200,25,3,6650
"Al",7900,4500,20,6,6650
"Carole",7500,3800,8,2,6650
"Jesse",10600,5400,12,2,6651
"Ben",18800,14400,21,3,6651
"Megan",16600,17800,18,0,6651
"Gordon",4595,10300,25,2,6652
"Madeleine",3800,3900,17,6,6652
"John",100,7400,14,1,6652
"Ben",19358,20400,25,3,6653
"Tiffany",3300,4800,9,2,6653
"Jackie",4399,6000,12,2,6653
"Gordon",8599,10300,24,3,6654
"Patrick",9200,4700,19,7,6654
"Brenda",100,5200,13,3,6654
"Ben",5801,8600,19,5,6655
"Nathan",11999,12600,15,3,6655
"Rachel",4800,5800,14,3,6655
"Matt",11900,11300,26,3,6656
"Chris",10500,3800,16,4,6656
"Shannon",0,4400,10,1,6656
"Nathan",5600,6200,12,4,6657
"Michelle",12800,12400,17,1,6657
"Shawn",24801,17400,19,1,6657
"Dan",9400,8100,17,1,6658
"Elena",5000,7100,21,4,6658
"Greg",2800,1400,13,5,6658
"Shawn",3999,7800,21,6,6659
"Morgan",21400,12200,18,5,6659
"Charles",16200,8200,13,4,6659
"David",3000,6500,15,1,6660
"Kristen",9000,5100,15,0,6660
"Matt",8600,11600,25,1,6660
"Alex",10000,9900,22,1,6661
"Kyle",12700,6700,18,2,6661
"Anna",199,3900,11,2,6661
"Jason",15601,10600,23,3,6662
"David",8600,8100,22,2,6662
"Paula",200,2200,7,0,6662
"Jason",6550,3300,11,5,6663
"Kristine",3199,9500,23,1,6663
"Alex",16400,4500,15,4,6663
"Amanda",17600,17600,23,3,6664
"Peter",6399,11000,14,0,6664
"Ivory",0,7800,13,5,6664
"Linda",13600,6400,16,1,6665
"Kyle",6199,8200,26,4,6665
"Monroe",7800,3900,8,1,6665
"Meggie",21601,19400,25,2,6666
"Katie",18400,9200,10,3,6666
"Sam",16402,10000,17,6,6666
"Jenna",16500,10000,12,2,6667
"Will",22400,19800,24,1,6667
"Lauren",14001,7600,10,2,6667
"Tom",17801,9300,21,2,6668
"Jason",0,5600,13,2,6668
"David",5600,7600,22,3,6668
"Tom",17400,11300,28,1,6669
"Alex",10100,7900,14,0,6669
"Linda",3400,5400,15,1,6669
"Ben",23678,27200,32,4,6670
"Matt",9400,10200,15,3,6670
"Mary Kate",3199,5600,8,2,6670
"Jong Ho",23370,20800,25,2,6672
"Anne",11599,13800,17,1,6672
"Allison",0,5200,11,3,6672
"Dan",2199,8800,19,1,6673
"Kristen",0,4700,13,4,6673
"Stan",13600,6800,22,4,6673
"Eric",16201,11600,26,0,6674
"Matt",11400,5300,16,2,6674
"Ryan",15782,8100,17,1,6674
"Eric",14500,9100,29,5,6675
"Stan",9900,4900,14,3,6675
"Elena",7800,6900,13,0,6675
"Katie",6998,3500,18,4,6677
"Michael",3700,5700,13,2,6677
"André",13900,10300,24,2,6677
"Jong Ho",19200,12200,18,4,6678
"Will",23201,16200,20,2,6678
"Katie",799,11600,14,0,6678
"Ernst",1,1700,9,3,6679
"Stephanie",8500,11100,21,0,6679
"Ken",4499,8800,26,3,6679
"Meggie",24382,27200,31,3,6680
"Amanda",7022,4800,12,3,6680
"Jenna",7600,5800,8,1,6680
"Keri",5000,4200,17,2,6681
"Dave",10000,4900,14,2,6681
"Jeff",16800,12500,27,3,6681
"Ben",30001,20800,27,2,6682
"Sam",14399,5600,8,0,6682
"Lauren",30000,16800,20,3,6682
"Ben",7500,15000,17,1,6684
"Meggie",7600,21200,24,2,6684
"Will",6000,9400,16,2,6684
"Jodi",0,5700,15,1,6685
"Ben",13831,11200,28,3,6685
"Tamir",9800,4900,12,0,6685
"Todd",6100,7800,19,4,6687
"Steve",13601,8200,27,5,6687
"JL",0,2500,5,1,6687
"Sujit",9000,9100,22,2,6688
"Martha",0,5300,15,2,6688
"Matt",15700,8900,19,1,6688
"Jason",8300,5400,19,4,6689
"April",9401,6800,20,2,6689
"Melissa",0,4700,12,2,6689
"Maggie",1,1800,9,3,6690
"Mark",0,4800,18,8,6690
"Sarah Jane",13000,12700,30,0,6690
"Morgan",22600,7000,15,5,6691
"Lindsay",2,9000,15,4,6691
"Tonya",22000,10000,12,2,6691
"Kristin",9200,8800,23,4,6692
"Benoy",8400,4200,15,3,6692
"Shawn",5300,7800,18,1,6692
"Keri",10300,5300,15,2,6693
"Jeff",10800,8300,26,5,6693
"Matthew",8798,4400,12,3,6693
"Morgan",10108,9400,25,5,6694
"Shelli",2600,2800,6,5,6694
"Zach",17801,9000,12,5,6694
"Zach",26799,20200,22,1,6695
"Steve",799,11200,15,2,6695
"Joanna",16400,8200,13,5,6695
"Dave",12700,6400,22,3,6696
"Brooke",11431,6600,20,4,6696
"Kristin",0,6100,13,3,6696
"Zach",21074,18400,20,0,6697
"Iman",100,1200,7,4,6697
"Jennifer",0,9800,14,3,6697
"Brian",3000,2400,13,6,6698
"Elizabeth",6100,3100,9,0,6698
"Jeff",10000,11100,30,4,6698
"Zach",19995,17600,19,3,6699
"Kelly",6799,13400,20,1,6699
"Matt",13500,7400,11,1,6699
"Margot",4000,2000,10,4,6700
"Judy",6800,5300,15,4,6700
"George",9800,9600,24,1,6700
"Pat",15200,7200,20,3,6701
"Burt",0,3100,9,2,6701
"Leonard",10800,10700,29,3,6701
"Bob",0,3900,16,2,6702
"Liz",12500,7500,16,2,6702
"Bart",10305,10300,25,2,6702
"Marge",0,1900,12,5,6703
"Cecelia",13400,10900,22,1,6703
"Arnold",2700,6700,18,1,6703
"Cole",2600,1600,9,7,6704
"Pat",0,2900,14,4,6704
"Anne",3799,4600,21,6,6704
"Josh",3000,2000,9,4,6705
"Cynthia",11500,12500,27,3,6705
"Scott",0,5000,17,2,6705
"Rebekah",8500,5700,15,5,6706
"Steve",9001,8300,28,4,6706
"Pat",4800,2400,6,0,6706
"Ben",8509,10300,21,3,6707
"Cynthia",0,3300,16,6,6707
"Pat",7199,3600,16,2,6707
"Tamir",900,5900,18,4,6708
"Rebekah",5100,7000,21,6,6708
"Neal",3000,1500,12,5,6708
"Becky",5600,4900,15,2,6710
"Cori",12601,10800,27,1,6710
"Dylan",12600,6300,15,2,6710
"Patricia",10420,8000,20,1,6711
"Lev",14000,6900,16,4,6711
"Mit",10000,5700,19,4,6711
"Lev",0,6600,18,2,6712
"Jesse",5000,6500,15,3,6712
"Nancy",3999,9700,23,1,6712
"Suj",7800,3900,13,5,6713
"Carrie",11600,5800,17,0,6713
"Mit",12000,12300,25,2,6713
"Susannah",13600,11700,27,3,6714
"Mathew",22400,9100,20,2,6714
"Shannon",7400,3700,8,1,6714
"Courtney",0,2500,8,1,6715
"Deborah",7399,11500,28,1,6715
"Halla",7300,8700,18,1,6715
"Sate",9800,4900,14,4,6716
"Rhonda",0,1700,8,4,6716
"John",12400,12000,27,2,6716
"Nelson",15000,9300,20,1,6717
"Ericka",0,4200,8,1,6717
"Dave",11001,7400,27,4,6717
"Leon",8400,4500,14,3,6718
"Hugh",11700,7000,20,4,6718
"Marty",0,6400,19,3,6718
"Noel",2600,8300,19,1,6719
"Mack",0,8500,23,3,6719
"Will",8400,4200,14,2,6719
"Marilyn",22200,10300,23,1,6720
"Lee",12400,6200,13,0,6720
"Barbara",21800,7900,22,1,6720
"Jesse",14200,15200,34,2,6721
"Carsten",0,4700,13,1,6721
"Valerie",2199,1100,7,2,6721
"Kimberly",12600,6000,16,1,6722
"Tim",12900,9800,27,5,6722
"Maureen",5400,5400,12,0,6722
"Nick",10000,5000,20,3,6723
"Stephanie",11900,10500,21,2,6723
"Billy",9800,5100,16,7,6723
"Susannah",13700,8300,23,4,6724
"Chuck",0,6700,23,4,6724
"Halla",7800,5100,8,1,6724
"Mathew",7000,5500,19,5,6725
"Sujit",200,700,7,3,6725
"Deborah",11900,10900,24,0,6725
"Erika",58,2900,13,6,6726
"Jim",6600,6300,15,2,6726
"Chuck",8399,11800,28,1,6726
"Julee",10000,6800,21,5,6727
"Talisha",9000,5200,14,2,6727
"Geoff",11500,8000,20,3,6727
"Heather",7600,3800,14,4,6728
"Anthony",9000,6900,21,2,6728
"Joe",12034,7400,17,1,6728
"Carmen",500,6200,18,0,6729
"Lawson",3500,8500,20,0,6729
"Amanda",11200,9600,19,3,6729
"Ben",11599,11600,26,1,6730
"Penelope",0,2000,10,4,6730
"Jodi",3058,8000,21,2,6730
"Amanda",16001,10100,24,2,6731
"Peter",0,7300,20,1,6731
"Anthony",12000,5000,13,0,6731
"Derek",19000,8100,19,2,6732
"Ben",1399,8600,23,2,6732
"Julee",2600,2400,15,5,6732
"Bronwyn",9201,12500,33,4,6733
"Colin",0,4600,10,1,6733
"Jeff",0,1300,10,5,6733
"Steffanie",12200,11100,29,1,6734
"Brian",8600,4300,12,2,6734
"Allyson",4400,4000,14,4,6734
"Bill",11931,12600,36,7,6735
"Alex",900,3900,9,1,6735
"Rachel",0,2400,9,1,6735
"David",5800,5600,18,3,6736
"Jean",0,1600,14,6,6736
"Eric",1,2300,11,5,6736
"Kelly",11000,6000,16,3,6738
"Michael",10200,6200,16,3,6738
"Franco",10000,7100,20,4,6738
"Maureen",0,1600,9,3,6739
"André",2000,6900,23,7,6739
"Holly",1600,4700,15,2,6739
"Ernst",14201,9100,21,4,6740
"Glen",9200,7100,16,4,6740
"Tricia",0,2800,16,4,6740
"Amy",12500,6200,19,4,6741
"Dave",699,8400,22,6,6741
"Hannah",0,4300,12,2,6741
"Kyle",0,6200,15,4,6742
"Amy",8200,4100,17,6,6742
"Billy",8201,8200,22,2,6742
"Chris",18000,7600,22,2,6743
"Glen",0,3500,8,3,6743
"Nick",18801,9600,24,2,6743
"Ed",1143,1700,8,5,6744
"Bruce",16900,10700,30,5,6744
"Kathy",3900,2700,12,4,6744
"Steve",14001,5500,14,3,6745
"Rob",9000,7400,20,1,6745
"Pamela",4200,4200,16,5,6745
"Eric",0,5300,14,1,6746
"Scott",10601,5500,22,5,6746
"Sharon",0,6100,16,1,6746
"Scott",4300,5000,15,3,6747
"Michael",14600,7300,16,2,6747
"Marilyn",14601,7500,23,3,6747
"Marilyn",0,3000,13,3,6748
"Joe",700,4700,13,3,6748
"Bill",9401,11300,27,2,6748
"Bill",900,7500,26,6,6749
"Richard",7500,6700,16,1,6749
"Ken",1399,3800,11,2,6749
"Linda",6400,3200,13,2,6750
"Stephen",14500,11400,30,2,6750
"Bob",6401,5300,13,2,6750
"Stephen",2400,7300,23,3,6751
"Kirstin",9201,7900,21,2,6751
"Peter",9199,4400,11,1,6751
"Alice",16401,9600,18,1,6752
"George",0,900,9,5,6752
"Chris",10200,8200,22,1,6752
"Alice",4300,2300,13,4,6753
"Marv",9400,7400,25,3,6753
"Meridith",9195,5400,12,4,6753
"Rob",11200,11800,26,2,6754
"Cori",11600,5800,14,1,6754
"Adrienne",0,1300,13,3,6754
"Pat",12000,8200,19,2,6755
"Matt",18013,6500,19,1,6755
"Becky",14000,8500,21,2,6755
"Dylan",10300,6400,17,2,6756
"Trucle",8000,4000,11,1,6756
"Jill",8850,5600,19,2,6756
"Matt",8413,6300,17,4,6757
"Jill",10999,5500,14,0,6757
"Raj",3399,7200,23,5,6757
"Darrell",11000,12000,27,4,6758
"George",0,5300,16,1,6758
"Frances",400,6700,16,2,6758
"Scott",500,4500,11,1,6759
"Alice",3900,6100,18,2,6759
"Matt",12000,10900,28,4,6759
"Jeremy",8100,4100,18,4,6760
"Felicia",10000,8700,21,3,6760
"Jonathan",0,6300,16,3,6760
"E.J.",6100,7100,19,2,6761
"Rebecca",5000,4500,11,3,6761
"Peter",14201,9400,24,1,6761
"Kirstin",15001,12300,30,2,6762
"Jordan",2699,8300,20,3,6762
"Chuck",1000,1800,5,1,6762
"Stephanie",3400,3700,9,1,6763
"Geoff",9500,10500,27,0,6763
"Brian",0,7400,18,4,6763
"Ron",6400,3000,14,6,6764
"Bill",6500,7300,24,7,6764
"Rita",10400,5200,13,2,6764
"John",8500,6500,20,2,6765
"Julia",3000,3700,11,1,6765
"Eric",199,9100,22,3,6765
"John",2300,9400,26,1,6767
"Meredith",400,7700,20,3,6767
"Michael",1,300,6,4,6767
"Peter",3999,7700,15,0,6768
"Dorothy",3600,6600,21,4,6768
"Jeremy",34,7200,21,3,6768
"Matt",3600,7600,21,3,6769
"Paul",2600,6900,18,2,6769
"Peter",4600,6300,13,0,6769
"Florence",0,5900,17,2,6770
"Dow",0,3500,15,6,6770
"Pat",0,5900,16,2,6770
"George",8200,5100,12,3,6771
"Anne",7999,9100,23,4,6771
"Arnold",1000,4200,15,1,6771
"Cecelia",0,5400,18,3,6772
"Bernard",10801,7600,16,2,6772
"Judy",0,4000,14,3,6772
"Hank",10800,6400,17,2,6773
"Bob",4799,7600,21,7,6773
"Margot",0,2900,12,4,6773
"Bernard",12100,7300,18,1,6774
"Hank",3000,6500,18,2,6774
"George",10200,8000,20,4,6774
"Bill",0,3500,13,2,6776
"Lou",10200,9700,20,1,6776
"Val",10000,8800,21,0,6776
"Babs",12000,11300,28,2,6777
"Nancy",7600,4300,15,3,6777
"Mary",15400,7700,13,0,6777
"Patricia",0,900,8,4,6778
"Bob",16000,15200,37,3,6778
"Malcolm",6000,4300,11,1,6778
"Babs",105,3100,13,3,6779
"Lou",12401,11000,25,2,6779
"Malcolm",12400,6700,16,1,6779
"Mary",20400,9200,20,1,6780
"Val",16801,10100,23,2,6780
"Henry",2200,4200,14,2,6780
"Bob",12000,11000,27,0,6781
"Nancy",400,1800,9,6,6781
"Kay",1,1300,13,6,6781
"Mary",5800,4300,14,1,6782
"Lou",7300,8100,20,6,6782
"Bob",7200,9200,22,1,6782
"Jim",10600,8200,21,4,6783
"Carolyn",10800,5800,19,3,6783
"Hugh",11100,7900,16,0,6783
"Hansford",16000,14800,34,0,6784
"Morty",0,4900,12,1,6784
"Paula",0,4900,11,5,6784
"Pete",0,2100,14,4,6785
"Lois",2000,1900,14,6,6785
"Lucy",6600,5800,16,2,6785
"Hugh",700,7400,22,5,6786
"Leonard",18000,9000,21,3,6786
"Martha",0,600,10,5,6786
"Pat",0,6600,19,4,6787
"Carolyn",9201,7100,18,5,6787
"Lucy",0,4500,13,2,6787
"Hansford",23001,11300,25,2,6788
"Jim",23000,10500,25,1,6788
"Lois",5800,2900,8,2,6788
"Hansford",10200,8200,22,3,6789
"Leonard",11200,9600,27,5,6789
"Carolyn",2000,1000,6,4,6789
"Jim",10400,12400,32,3,6791
"Carol",9200,6200,14,1,6791
"Madeline",4800,3900,10,2,6791
"Dodge",300,5300,14,0,6792
"Alec",12000,10100,29,4,6792
"Ann",0,5500,11,1,6792
"Alec",8599,9800,25,4,6793
"Bart",15800,7900,19,2,6793
"Carol",3000,2000,9,3,6793
"Joe",14200,13000,25,1,6794
"Madeline",5000,2500,17,3,6794
"Frances",6000,3500,14,6,6794
"Liz",4700,4600,12,1,6795
"Darrell",8899,9400,24,0,6795
"Jim",19001,8400,19,2,6795
"Jim",5500,4000,12,1,6796
"Bart",12000,9400,27,3,6796
"Joe",6800,7700,16,3,6796
"Dotty",0,400,6,3,6798
"Diane",10200,12200,31,6,6798
"Pete",1300,4300,15,2,6798
"Anne",10000,6900,18,4,6799
"Fran",5200,8200,24,3,6799
"Elliot",12300,7100,16,0,6799
"Larry",3000,3600,14,5,6800
"Caroline",6300,9300,24,4,6800
"Barbara",1400,700,8,4,6800
"Aaron",10000,11500,27,3,6801
"Steve",7000,3500,11,3,6801
"Susan",10900,5900,16,1,6801
"Al",0,4000,13,3,6802
"Susan",12200,11800,28,1,6802
"Anne",11200,5500,13,1,6802
"Elliot",11601,8700,20,1,6803
"Diane",800,4900,17,2,6803
"Steve",7400,4600,14,6,6803
"Aaron",16200,10600,27,5,6804
"Jan",15200,7600,20,2,6804
"Caroline",5200,2600,7,1,6804
"Grace",7000,9300,19,1,6805
"David",10000,11200,29,5,6805
