"round","col","row","i","name","score","uid"
1,2,5,10,"Satish",2000,6257
2,5,3,37,"Satish",4000,6257
2,1,4,44,"James",11914,6257
1,5,3,18,"Matthew",4800,6258
2,3,3,35,"James",10000,6258
2,2,5,43,"James",8615,6258
1,4,5,2,"James",1000,6259
2,4,2,57,"James",25000,6259
2,6,4,33,"James",14600,6259
1,2,5,6,"James",-3000,6260
2,3,4,33,"James",9200,6260
2,4,4,46,"Laura",-7000,6260
1,2,2,19,"Stephanie",2200,6261
2,2,2,49,"James",5000,6261
2,4,5,33,"James",9800,6261
1,5,2,20,"James",9812,6262
2,1,4,38,"James",11914,6262
2,4,5,41,"James",11022,6262
1,1,3,18,"James",-8400,6263
2,1,3,37,"James",7200,6263
2,4,4,39,"James",8615,6263
1,1,5,15,"Peter",-1300,6264
2,3,4,59,"Liz",1500,6264
2,1,5,40,"Doug",-1000,6264
1,1,4,8,"James",5800,6265
2,3,4,45,"James",11381,6265
2,5,4,52,"James",17000,6265
1,4,3,13,"Hannah",1000,6266
2,5,2,50,"James",25000,6266
2,4,4,44,"James",11914,6266
1,5,4,9,"James",3000,6267
2,5,4,35,"James",6013,6267
2,2,5,38,"James",9812,6267
1,4,4,8,"James",-1800,6268
2,2,2,55,"James",15000,6268
2,6,3,34,"James",8200,6268
1,2,5,1,"James",1000,6269
2,5,3,32,"James",9812,6269
2,2,5,42,"James",11914,6269
1,4,3,17,"James",8200,6270
2,5,3,49,"James",10016,6270
2,4,4,53,"James",20000,6270
1,3,4,18,"James",9200,6271
2,2,2,39,"James",10021,6271
2,3,3,32,"Wayne",2200,6271
1,1,3,17,"James",6600,6272
2,1,2,38,"James",11381,6272
2,2,3,54,"James",11914,6272
1,4,3,20,"Tyler",-3200,6273
2,3,2,30,"Tyler",2000,6273
2,1,3,51,"Robin",-1000,6273
1,6,5,1,"James",1000,6274
2,3,3,44,"James",10117,6274
2,2,5,50,"Adam",12000,6274
1,5,5,1,"James",1000,6275
2,2,3,35,"James",11914,6275
2,4,4,41,"James",9812,6275
1,2,5,11,"James",4600,6276
2,4,2,47,"James",11381,6276
2,2,4,36,"James",10117,6276
1,2,3,21,"James",6800,6277
2,6,4,47,"James",7000,6277
2,4,5,42,"James",9812,6277
1,3,5,1,"James",1000,6278
2,2,3,49,"Carol",2000,6278
2,6,3,42,"James",11381,6278
1,5,4,10,"Joe",1200,6279
2,3,3,38,"Joe",5200,6279
2,2,4,34,"Joe",3000,6279
1,1,5,30,"Trevor",2000,6280
2,1,4,54,"Trevor",2000,6280
2,3,4,39,"Trevor",3000,6280
1,1,3,11,"Alexandra",1000,6281
2,3,2,37,"Francois",-3000,6281
2,6,4,53,"Francois",-3000,6281
1,5,5,30,"Sara",-2000,6282
2,5,4,40,"Sara",-3000,6282
2,1,5,60,"Sara",-2000,6282
1,5,5,25,"Benjamin",1000,6283
2,1,2,37,"Benjamin",9000,6283
2,5,3,46,"Dave",-2000,6283
1,4,3,6,"Sara",1000,6284
2,3,3,57,"Joe",3400,6284
2,5,4,54,"Trevor",-2000,6284
1,1,3,28,"Benjamin",3200,6285
2,1,4,52,"Francois",2000,6285
2,4,4,41,"Francois",-3000,6285
1,5,5,15,"Dave",1000,6286
2,1,3,42,"Conor",3500,6286
2,2,4,32,"Dave",3600,6286
1,2,4,8,"Conor",-2400,6287
2,2,4,44,"Francois",2000,6287
2,4,4,34,"Conor",-2000,6287
1,2,5,4,"James",1000,6289
2,4,4,38,"James",9812,6289
2,5,4,36,"James",10617,6289
1,3,4,9,"James",4800,6290
2,1,2,46,"James",11381,6290
2,6,5,47,"James",11914,6290
1,1,5,6,"James",2000,6291
2,2,3,34,"James",11914,6291
2,6,5,31,"Liz",2000,6291
1,2,4,14,"Nate",3400,6292
2,4,4,35,"James",8200,6292
2,2,5,33,"Nate",6000,6292
1,6,2,22,"James",11600,6293
2,1,4,36,"Sam",2000,6293
2,4,5,32,"Sam",-2600,6293
1,1,3,17,"Michael",300,6294
2,4,4,37,"Amy",-800,6294
2,5,4,52,"Mitch",-900,6294
1,5,4,12,"James",8200,6295
2,1,5,44,"James",20000,6295
2,3,5,34,"James",11022,6295
1,5,4,4,"Salil",100,6296
2,2,2,34,"Salil",-200,6296
2,3,5,56,"Salil",-600,6296
1,4,4,3,"Jim-Bob",1000,6297
2,4,4,32,"Sara",3000,6297
2,3,5,37,"James",11381,6297
1,4,3,3,"Mark",500,6298
2,3,2,46,"Mike",1500,6298
2,1,5,40,"Mike",-1500,6298
1,5,4,17,"Dana",400,6299
2,5,4,38,"Lisa",-500,6299
2,4,5,49,"Dana",-400,6299
1,1,3,9,"James",2800,6300
2,1,4,32,"James",11914,6300
2,5,4,35,"Faizan",-4000,6300
1,3,3,5,"Mike",200,6301
2,5,3,33,"Mike",1100,6301
2,3,4,48,"David",600,6301
1,2,4,5,"James",4000,6302
2,2,2,48,"James",5000,6302
2,5,4,34,"James",9812,6302
1,4,3,8,"James",3800,6303
2,1,5,38,"James",10021,6303
2,4,5,43,"James",9812,6303
1,2,5,1,"James",1000,6304
2,1,2,34,"Emma",7600,6304
2,3,5,44,"Emma",3000,6304
1,3,5,26,"Brian",-600,6305
2,3,3,51,"Brian",600,6305
2,2,5,57,"Mitch",-300,6305
1,4,3,8,"Dana",-200,6306
2,1,4,37,"Salil",-300,6306
2,2,5,44,"Salil",500,6306
1,5,4,10,"Emma",4600,6307
2,5,3,45,"Matthew",6000,6307
2,4,5,47,"Matthew",-6000,6307
1,4,5,14,"Michael",-300,6308
2,2,2,42,"Michael",400,6308
2,6,3,48,"Mike",300,6308
1,4,5,25,"Erin",-2000,6309
2,3,2,52,"Emma",3000,6309
2,1,3,31,"Jonathan",2000,6309
1,6,4,29,"Mitch",500,6310
2,4,4,58,"Michael",100,6310
2,5,4,38,"Michael",300,6310
1,2,5,16,"Brendan!",2800,6311
2,4,2,38,"Emma",6000,6311
2,3,4,35,"Brendan!",5000,6311
1,4,3,14,"Brendan!",2000,6313
2,5,3,36,"Brendan!",4000,6313
2,2,4,41,"Steven",2000,6313
1,6,5,23,"Steve",1000,6314
2,2,5,34,"Steve",1700,6314
2,5,5,40,"Steve",-3500,6314
1,2,3,4,"Tim",500,6315
2,6,4,47,"Scott",4000,6315
2,5,5,60,"Tim",3000,6315
1,6,3,8,"Martin",3000,6316
2,3,2,38,"Brendan!",6000,6316
2,2,5,50,"Brendan!",-2000,6316
1,2,4,8,"Terri",-200,6318
2,2,2,60,"Dan",8000,6318
2,3,3,41,"Martin",4200,6318
1,6,5,20,"Matt",-1000,6319
2,4,4,46,"Gerry",1500,6319
2,5,5,58,"Gerry",800,6319
1,2,3,8,"E.J.",-1000,6320
2,1,2,47,"E.J.",-5000,6320
2,4,2,43,"Dan",-3000,6320
1,2,5,8,"Irene",500,6321
2,1,3,30,"Irene",600,6321
2,3,3,40,"Dorothy",1000,6321
1,6,4,24,"Joe",-1000,6322
2,3,3,42,"Madeline",750,6322
2,5,3,54,"Joe",1000,6322
1,5,2,19,"Adrienne",1500,6323
2,3,4,31,"E.J.",2000,6323
2,6,4,38,"E.J.",4000,6323
1,5,2,12,"Eric",1000,6324
2,4,3,53,"Eric",-3000,6324
2,5,3,36,"E.J.",-3000,6324
1,3,4,24,"Muffy",900,6325
2,6,3,48,"Raj",-1600,6325
2,1,4,59,"K.C.",-1200,6325
1,2,5,24,"Stephanie",-2000,6326
2,5,4,44,"Teagan",1500,6326
2,4,5,35,"Teagan",-2000,6326
1,5,3,8,"Matt",500,6327
2,6,3,53,"Matt",4500,6327
2,2,4,40,"Elena",2500,6327
1,4,3,23,"Lucas",1000,6328
2,5,4,54,"Lucas",-2000,6328
2,2,5,35,"Lucas",2000,6328
1,1,4,24,"Barbara",-500,6329
2,3,4,33,"Jim",-400,6329
2,4,4,45,"Jim",-300,6329
1,4,5,13,"Justin",3000,6330
2,4,5,35,"Justin",2500,6330
2,5,5,46,"Justin",2000,6330
1,2,2,9,"Lee",500,6331
2,5,2,52,"Lee",-500,6331
2,3,3,40,"Phil",1000,6331
1,5,4,21,"Sreekar",-2000,6332
2,3,3,47,"Jackson",2000,6332
2,2,4,37,"Sreekar",5600,6332
1,2,5,23,"Shriya",1600,6333
2,4,3,56,"Shriya",2000,6333
2,6,4,39,"Shriya",2000,6333
1,5,5,30,"Patrick",100,6334
2,1,4,43,"Patrick",1000,6334
2,3,5,39,"Andi",-1000,6334
1,6,4,4,"Lucas",1000,6335
2,3,3,58,"Justin",-6600,6335
2,4,4,39,"Lucas",-1600,6335
1,1,4,8,"Nelson",700,6336
2,2,3,33,"Phoebe",2000,6336
2,3,4,39,"Phoebe",2000,6336
1,2,5,27,"Lee",-200,6337
2,5,2,38,"Joe",-600,6337
2,2,4,58,"Ruth",-500,6337
1,3,5,5,"Shriya",1200,6338
2,5,3,53,"Ryan",2000,6338
2,2,4,49,"Shriya",-2000,6338
1,4,2,12,"Frank",-300,6340
2,3,3,34,"Irene",-1000,6340
1,2,5,29,"Sandy",-600,6341
2,3,4,35,"Steve",-2000,6341
2,1,5,43,"Michael",2000,6341
1,5,2,11,"Avi",2000,6342
2,2,4,39,"Ryan",2000,6342
2,4,5,49,"Lucas",-1400,6342
1,3,5,6,"Zeke",-1000,6343
2,5,3,53,"Phil",2800,6343
2,3,5,40,"Zeke",1000,6343
1,6,5,14,"Gordon",-100,6345
2,6,3,35,"Gordon",1000,6345
2,2,4,41,"Kevin",2000,6345
1,4,2,11,"Irene",500,6346
2,5,3,33,"Zeke",1500,6346
2,2,4,42,"Irene",-1500,6346
1,6,4,19,"Josh",2500,6347
2,2,3,47,"E.J.",-2000,6347
2,4,4,54,"Josh",3000,6347
1,3,2,2,"Monroe",500,6348
2,2,4,37,"Kristine",2000,6348
2,5,5,47,"Monroe",400,6348
1,3,4,19,"Allison",1000,6349
2,5,2,49,"Charlie",3000,6349
2,3,4,34,"Josh",-3000,6349
1,4,3,23,"Cathy",1000,6350
2,1,3,48,"Charlie",3000,6350
2,4,5,55,"Charlie",5000,6350
1,2,5,14,"Wendy",1400,6351
2,1,2,31,"Ryan",5200,6351
2,4,5,39,"Ryan",7000,6351
1,5,2,1,"Ryan",1000,6352
2,1,3,36,"Ryan",5000,6352
2,3,3,51,"Jim",-11400,6352
1,4,5,10,"Billy",-500,6353
2,2,3,51,"Nick",-1000,6353
2,5,4,56,"Billy",1000,6353
1,6,4,28,"Ryan",4600,6354
2,4,4,52,"Sarah",7200,6354
2,6,4,38,"Ryan",6000,6354
1,2,4,21,"Ann",-700,6355
2,4,4,59,"Jeff",-1500,6355
2,3,5,53,"John",-1200,6355
1,2,4,20,"Patricia",-600,6356
2,2,5,58,"Bill",-6000,6356
2,3,5,59,"Bill",600,6356
1,3,3,19,"Robert",-500,6357
2,2,5,42,"Liz",2200,6357
2,4,5,47,"Rachel",-2000,6357
1,4,5,30,"Christine",-800,6358
2,5,4,54,"Christine",900,6358
2,1,5,37,"Liz",1000,6358
1,2,3,11,"Dom",500,6359
2,2,3,47,"Walter",3000,6359
2,3,5,35,"Dom",1500,6359
1,2,5,29,"Tom",1000,6360
2,6,4,56,"Barbara",1000,6360
2,2,5,48,"Barbara",-2000,6360
1,3,5,5,"Eileen",500,6361
2,6,2,57,"Eileen",500,6361
2,5,4,45,"Bazil",-600,6361
1,4,5,19,"Ron",-700,6362
2,1,3,39,"Ron",1700,6362
2,2,4,52,"Rand",1500,6362
1,3,4,12,"Martin",800,6363
2,3,4,32,"Sarah Jane",2100,6363
2,4,4,51,"Sarah Jane",1500,6363
1,3,5,30,"Kevin",1000,6364
2,6,3,57,"Ryan",7000,6364
2,4,4,54,"Hannah",-2000,6364
1,5,5,25,"Steve",1000,6365
2,5,4,47,"Rebekah",1500,6365
2,6,4,59,"Ben",2200,6365
1,6,4,23,"Sam",5000,6366
2,1,4,38,"Sam",6000,6366
2,5,4,43,"Sam",5000,6366
1,5,3,3,"Peter",300,6367
2,1,4,34,"Linda",700,6367
2,5,4,49,"Peter",-1000,6367
1,2,5,24,"Steven",-1200,6368
2,5,3,38,"Sam",5800,6368
2,4,4,49,"Sam",6000,6368
1,3,5,5,"Sam",-1400,6369
2,1,5,35,"Sam",7400,6369
2,6,5,55,"Heather",-2000,6369
1,4,3,13,"Hans",900,6370
2,1,3,33,"Kyle",2500,6370
2,2,4,50,"Kyle",800,6370
1,2,3,22,"Sam",4400,6371
2,3,1,31,"Christina",2600,6371
2,6,4,35,"Sam",11000,6371
1,2,2,26,"Joan",900,6372
2,5,4,42,"Charmion",2500,6372
2,2,5,52,"Peggy",-1000,6372
1,3,2,29,"Richard",900,6373
2,3,3,34,"Richard",1100,6373
2,4,4,48,"Scott",-2600,6373
1,3,3,23,"Sam",6600,6374
2,3,3,28,"Peter",2000,6374
2,4,4,34,"JJ",6000,6374
1,3,5,12,"Bryan",1400,6375
2,4,4,34,"Bryan",2313,6375
2,2,5,45,"Bryan",1600,6375
1,1,5,23,"Roey",-4000,6376
2,5,4,46,"Roey",4000,6376
2,6,4,49,"Roey",4000,6376
1,3,5,28,"Anne",2000,6377
2,4,3,45,"Scott",1000,6377
2,1,5,60,"Anne",500,6377
1,6,5,24,"Nathan",-2200,6379
2,2,2,48,"Jason",2000,6379
2,1,4,31,"Jason",4000,6379
1,1,5,16,"Martin",-800,6380
2,5,5,54,"Martin",1000,6380
2,6,5,40,"Martin",1500,6380
1,6,5,15,"James",-2000,6381
2,4,3,55,"Jason",5000,6381
2,1,4,43,"James",3000,6381
1,2,4,25,"Fran",500,6382
2,4,2,58,"Bob",2000,6382
2,5,4,44,"Fran",600,6382
1,1,3,3,"Richard",500,6383
2,4,3,42,"Andrew",2000,6383
2,2,5,40,"Jamie",2200,6383
1,3,5,21,"Peggy",2000,6384
2,1,2,57,"John",4000,6384
2,5,5,35,"Jason",2000,6384
1,4,4,9,"Brent",700,6385
2,2,4,35,"Carrie",1000,6385
2,3,4,53,"Jessi",-2800,6385
1,5,2,21,"Jason",-5200,6386
2,2,4,52,"Jason",4000,6386
2,4,5,49,"Michelle",-2000,6386
1,5,5,7,"Todd",-900,6387
2,1,2,37,"Nancy",2800,6387
2,6,5,42,"Todd",-1000,6387
1,2,4,3,"Jason",1000,6388
2,2,2,47,"Jason",-4000,6388
2,1,3,44,"Eric",4000,6388
1,4,2,1,"Jason",1000,6389
2,1,4,55,"Jason",-1000,6389
2,3,4,38,"Jason",5000,6389
1,3,4,24,"Linda",500,6390
2,4,5,33,"Linda",500,6390
2,5,5,58,"Linda",1000,6390
1,2,5,15,"Ross",800,6391
2,2,4,35,"Ross",2000,6391
2,4,5,57,"Ross",-4000,6391
1,2,4,23,"Chris",-900,6392
2,3,3,43,"Dionne",-500,6392
2,4,5,40,"Chris",-1700,6392
1,5,5,27,"Jeff",1000,6393
2,5,4,51,"Jeff",2000,6393
2,2,5,46,"Jeff",1000,6393
1,5,5,30,"Marty",-500,6394
2,1,5,40,"Al",1000,6394
2,2,5,50,"Al",2000,6394
1,2,4,4,"Keena",400,6395
2,1,3,35,"Eric",1000,6395
2,5,5,59,"Dave",-4800,6395
1,3,4,11,"Charmion",300,6396
2,1,4,37,"Fran",-1500,6396
2,5,4,33,"Charmion",-2000,6396
1,5,2,22,"Peji",1200,6397
2,1,4,53,"Jamie",5000,6397
2,3,4,44,"Peji",2000,6397
1,3,5,13,"Eric",300,6398
2,4,4,41,"Eric",800,6398
2,3,5,55,"Eric",900,6398
2,1,4,43,"Louise",2000,6399
2,5,4,29,"Ross",1000,6399
1,3,2,12,"Andrew",1000,6400
2,1,4,42,"Andrew",2000,6400
2,6,5,60,"Jennifer",-2000,6400
1,3,4,7,"Peggy",400,6401
2,2,4,56,"Peggy",1000,6401
2,5,4,36,"Louise",1500,6401
1,6,4,28,"Bob",500,6403
2,3,5,40,"Barbara",3000,6403
2,5,5,60,"Bob",2000,6403
1,1,5,11,"Julia",-400,6404
2,1,5,43,"Marty",1000,6404
2,3,5,56,"Marty",-1000,6404
1,3,4,26,"Tim",-500,6405
2,6,2,34,"Tim",600,6405
2,1,3,46,"Kelly",-2100,6405
1,5,2,8,"Scott",700,6406
2,1,4,47,"Katie",2000,6406
2,6,5,39,"Scott",1500,6406
1,2,4,16,"Will",600,6407
2,3,5,49,"Will",1100,6407
2,4,5,50,"Will",-1200,6407
1,2,3,18,"Ed",600,6409
2,5,3,53,"Peggy",-300,6409
1,4,5,9,"Jason",-2700,6410
2,3,3,43,"Jason",2500,6410
2,2,4,35,"Jason",4000,6410
1,5,5,3,"Jason",1000,6411
2,5,4,32,"Jason",5000,6411
2,6,5,40,"Jason",2500,6411
1,4,3,10,"Jason",5400,6412
2,6,3,48,"Jason",6000,6412
2,4,4,42,"Jason",-3000,6412
1,6,4,18,"Jason",6000,6413
2,1,5,32,"Jeff",4600,6413
2,4,5,43,"Jason",4000,6413
1,2,5,3,"Jason",1800,6414
2,3,4,38,"Jason",6000,6414
2,1,5,46,"Jason",8000,6414
1,3,5,26,"Ken",350,6415
2,1,2,45,"Phyllis",400,6415
2,5,4,52,"Michael",1000,6415
1,4,4,6,"Jason",2600,6416
2,1,4,35,"Jason",7000,6416
2,2,4,40,"Jason",3000,6416
1,1,5,4,"Jason",1000,6417
2,5,3,40,"Colin",6000,6417
2,4,5,34,"Colin",2500,6417
1,2,5,8,"Jason",-600,6418
2,3,3,36,"Jason",7600,6418
2,2,5,45,"Jason",3000,6418
1,3,2,21,"Nilla",600,6419
2,3,4,36,"Adam",-4133,6419
2,5,4,44,"Adam",-5000,6419
1,3,3,11,"Jason",3000,6420
2,6,3,53,"Jason",5,6420
2,1,5,33,"Jason",-4000,6420
1,6,4,28,"Andrea",-100,6421
2,1,2,32,"Andrea",400,6421
2,6,4,53,"Phil",1000,6421
1,6,5,18,"Jason",2800,6422
2,3,4,32,"Jason",5000,6422
1,3,4,15,"Jason",3000,6423
2,5,4,37,"Jason",3000,6423
2,1,5,33,"Jason",-4000,6423
1,6,2,25,"Ted",3000,6424
2,6,4,48,"Jason",4000,6424
2,3,5,41,"Jason",5000,6424
1,3,4,9,"Gabe",1600,6425
2,4,3,38,"Christine",-2000,6425
2,6,4,43,"Gabe",4000,6425
1,2,2,15,"Gabe",200,6426
2,6,3,42,"Laurel",3000,6426
2,4,5,47,"Gabe",6400,6426
1,4,3,4,"Phil",300,6427
2,1,2,49,"Donald",1000,6427
2,5,4,34,"Donald",1000,6427
1,4,3,8,"Pam",600,6428
2,2,3,43,"Pam",800,6428
2,4,4,30,"Warren",600,6428
1,4,4,6,"Jennifer",1600,6429
2,4,3,49,"Jason",5000,6429
2,3,5,55,"Laurel",4000,6429
1,2,4,11,"Molly",-100,6430
2,2,2,32,"Molly",1000,6430
2,4,4,46,"Dave",1000,6430
1,3,5,11,"Kevin",2800,6431
2,3,4,44,"Kevin",3000,6431
2,4,4,49,"Kevin",1000,6431
1,2,4,15,"Bill",2400,6432
2,4,3,35,"Kevin",4000,6432
2,5,3,31,"Julie",1800,6432
1,4,2,6,"Kate",600,6433
2,1,2,36,"Raghuvansh",-2000,6433
2,5,5,40,"Kevin",-4400,6433
1,2,3,8,"Kara",1000,6434
2,5,4,52,"Kara",-5000,6434
2,3,5,37,"Kevin",-6000,6434
1,3,3,7,"Marvin",100,6435
2,2,3,30,"Greg",-1000,6435
2,6,4,35,"Marvin",1000,6435
1,5,4,12,"Marvin",700,6436
2,6,3,53,"Paul",-400,6436
2,2,4,51,"Paul",1400,6436
1,2,4,22,"Ben",-600,6437
2,4,3,30,"Ben",2000,6437
1,3,4,5,"Scottie",1000,6438
2,6,3,53,"Scottie",-2000,6438
2,3,4,37,"Scottie",-6000,6438
1,3,3,19,"Emily",1500,6439
2,4,4,55,"Steven",-5000,6439
2,2,5,47,"Emily",3000,6439
1,4,4,13,"Geoff",2400,6440
2,2,2,57,"Geoff",8000,6440
2,5,3,43,"Cara",-2500,6440
1,1,4,9,"Lindsey",2800,6441
2,1,3,52,"Susan",2000,6441
2,5,4,54,"Lindsey",-3000,6441
1,1,3,18,"Anthony",3500,6442
2,1,4,55,"Susan",1000,6442
2,4,4,41,"Erin",-4000,6442
1,1,3,2,"Dmitriy",1000,6443
2,6,3,30,"Ed",5000,6443
2,4,4,50,"Erin",4000,6443
1,1,4,9,"Ed",3800,6444
2,3,2,44,"John",4000,6444
2,4,5,34,"Jackie",-3000,6444
1,3,5,7,"Laura",-600,6445
2,6,2,30,"Ed",-2800,6445
2,3,3,39,"Ed",2000,6445
1,2,4,5,"Amanda",400,6446
2,3,3,45,"Daryn",2000,6446
2,5,3,40,"Amanda",-4000,6446
1,3,5,7,"Daryn",-1600,6447
2,1,3,33,"Mononita",1400,6447
2,4,3,39,"Daryn",-5000,6447
1,1,4,4,"Andre",1000,6448
2,5,2,52,"Martha",-3500,6448
2,3,4,42,"Andre",-3400,6448
1,5,4,14,"Martha",800,6449
2,2,3,37,"Allyson",2500,6449
2,1,4,49,"Nick",-2000,6449
1,2,3,14,"Mushtaq",2000,6450
2,4,2,46,"Mushtaq",6000,6450
2,1,4,32,"Mushtaq",-100,6450
1,3,4,17,"Jamie",1600,6451
2,2,2,42,"Erin",2000,6451
2,5,4,49,"Kris",5000,6451
1,5,4,19,"Diana",1000,6452
2,4,2,49,"Diana",-1200,6452
2,2,3,52,"Steve!",3000,6452
1,4,4,29,"Anthony",3000,6453
2,4,5,50,"Steve!",6000,6453
2,6,5,51,"Steve!",3000,6453
1,1,4,10,"Steve!",-1400,6454
2,4,2,46,"Steve!",4000,6454
2,2,3,50,"Dave",2600,6454
1,1,5,16,"Miriam",1800,6455
2,4,3,31,"Andrew",2000,6455
2,5,4,50,"Steve!",-4000,6455
1,2,5,5,"Andrew",1000,6456
2,3,3,38,"Andrew",1500,6456
2,6,4,54,"Andrew",1500,6456
1,5,3,4,"Elaine",500,6457
2,3,3,40,"Elaine",200,6457
2,6,3,33,"Elaine",600,6457
1,1,5,5,"Gordon",500,6458
2,2,3,38,"Gordon",3100,6458
2,4,5,56,"Gordon",2600,6458
1,1,3,9,"Gilbert",1800,6459
2,1,4,32,"Kyle",2000,6459
2,2,5,39,"Kyle",-4000,6459
1,5,5,11,"Dhruv",-3000,6460
2,3,2,40,"Rob",-5400,6460
2,1,5,41,"Rob",2000,6460
1,5,4,7,"Lindsey",1800,6461
2,1,4,31,"Alan",4000,6461
2,5,5,42,"James",1109,6461
1,3,4,4,"Emma",1000,6462
2,2,2,43,"Emma",4000,6462
2,4,2,51,"Eric",3600,6462
1,5,5,14,"Francois",2500,6463
2,2,2,50,"Francois",8000,6463
2,6,4,39,"Ryan",-5400,6463
1,4,3,4,"Kyle",-1800,6464
2,3,2,47,"Kyle",6200,6464
2,2,4,31,"Dhruv",2000,6464
1,2,5,1,"James",1000,6465
2,2,3,36,"James",9066,6465
2,4,4,31,"Rachel",3200,6465
1,3,3,13,"Lindsey",2000,6466
2,4,3,34,"Lindsey",-3000,6466
2,2,5,46,"Francois",8000,6466
1,1,4,6,"James",-3000,6467
2,2,3,40,"James",9812,6467
2,5,3,34,"James",10600,6467
1,6,4,13,"Kevin",1400,6469
2,5,3,44,"Kevin",-4000,6469
2,3,4,54,"Andrew",-3000,6469
1,5,5,21,"Shannon",-1000,6470
2,1,3,57,"Sathvik",1000,6470
2,3,4,53,"Sathvik",2000,6470
1,5,4,12,"Dave",200,6471
2,4,2,58,"Dave",-6000,6471
2,5,3,52,"Sathvik",7700,6471
1,5,5,20,"Elise",1200,6472
2,1,3,46,"Elise",2200,6472
2,3,3,38,"Darrin",-3000,6472
1,5,3,24,"Joyee",4000,6473
2,3,3,35,"Joyee",-4000,6473
2,4,4,57,"Elise",2400,6473
1,1,5,5,"Drew",500,6474
2,2,4,51,"Drew",-600,6474
2,4,5,53,"Drew",600,6474
1,1,5,12,"Wayne",300,6475
2,1,4,39,"Nina",1100,6475
2,3,4,45,"Wayne",-900,6475
1,1,4,4,"Catherine",400,6476
2,1,5,50,"Wayne",1000,6476
2,5,5,60,"Wayne",-2400,6476
1,4,5,20,"Elise",-1600,6477
2,5,3,38,"Beth",5000,6477
2,4,5,48,"Beth",4000,6477
1,1,5,20,"Beth",1200,6478
2,3,2,44,"Beth",1800,6478
2,5,3,58,"Beth",-2000,6478
1,6,4,26,"Ellen",1600,6479
2,2,4,37,"Ben",-3500,6479
2,6,4,52,"Beth",-4800,6479
1,5,4,15,"Alex",-1312,6480
2,1,4,52,"Jamin",3000,6480
2,4,5,47,"Alex",2500,6480
1,1,3,18,"Alex",1500,6481
2,5,4,59,"Gabrielle",1000,6481
2,3,5,35,"Alex",5000,6481
1,1,4,11,"Mohammed",-1000,6482
2,6,3,49,"Alex",2800,6482
2,3,4,48,"Alex",-4000,6482
1,2,3,8,"Theodore",-400,6483
2,3,2,50,"Stephanie",3000,6483
2,5,4,46,"Alex",3000,6483
1,5,4,24,"Jennifer",2000,6484
2,4,2,37,"Jennifer",4000,6484
2,3,4,34,"Jennifer",3000,6484
1,3,4,11,"Jennifer",1000,6485
2,1,4,37,"Jennifer",2000,6485
2,3,4,41,"Jennifer",2500,6485
1,2,3,29,"Katie",-3000,6486
2,1,2,36,"Randy",2000,6486
2,2,4,49,"Jennifer",3000,6486
1,2,5,28,"Paul",-1800,6487
2,2,3,37,"Paul",1000,6487
2,3,4,44,"Paul",300,6487
1,2,3,28,"Steve",-400,6488
2,2,5,48,"Steve",-1000,6488
2,3,5,55,"Dave",-2000,6488
1,1,3,18,"Phyllis",400,6489
2,2,4,48,"Phyllis",1700,6489
2,5,4,55,"Dave",600,6489
1,2,4,11,"Paul",700,6490
2,1,2,38,"Tink",-500,6490
2,4,3,40,"Paul",1100,6490
1,5,5,25,"Jennifer",1500,6491
2,6,4,42,"Jennifer",4000,6491
2,4,5,46,"Ann",5000,6491
1,6,4,15,"Jackie",100,6492
2,6,4,41,"Dave",1500,6492
2,3,5,52,"Alec",800,6492
1,4,5,5,"Jennifer",1000,6493
2,3,2,37,"Shane",4000,6493
2,5,4,47,"Ben",-6000,6493
1,4,5,10,"Michael",-600,6494
2,3,3,48,"Michael",600,6494
1,3,4,20,"Jennifer",1000,6495
2,5,4,32,"Denise",-2000,6495
2,6,5,51,"Doug",-6000,6495
1,1,2,7,"Jennifer",600,6496
2,4,3,49,"Kim",2000,6496
2,1,4,41,"Kim",2000,6496
1,6,3,28,"Jennifer",2000,6497
2,3,3,39,"Lisa",2200,6497
2,1,5,47,"Jennifer",2000,6497
1,5,5,7,"Patrick",1000,6498
2,5,4,43,"Kirby",3000,6498
2,1,5,35,"Kirby",4000,6498
1,1,4,26,"Rodolfo",3000,6499
2,4,2,52,"Dagmar",6000,6499
2,3,4,59,"Dagmar",-3000,6499
1,6,3,27,"Christine",920,6500
2,2,3,33,"Christine",-1118,6500
2,6,4,53,"Christine",-624,6500
1,6,5,22,"Peggah",1300,6501
2,3,3,52,"Eric",3000,6501
2,4,4,46,"Eric",-3000,6501
1,5,1,14,"Claire",2000,6502
2,5,4,37,"Eric",5000,6502
2,2,5,60,"Eric",-5500,6502
1,2,2,2,"Eric",600,6503
2,2,3,47,"Robin",-3000,6503
2,3,5,43,"Eric",-4000,6503
1,6,3,28,"Drew",-2500,6504
2,2,2,55,"Barbara",-2000,6504
2,5,4,47,"Barbara",-2000,6504
1,2,5,25,"Alex",2000,6505
2,1,4,43,"Alex",6000,6505
2,4,5,47,"Alex",2000,6505
1,6,4,27,"Alex",1600,6506
2,1,2,37,"Alex",3000,6506
2,6,3,44,"Alex",-3000,6506
1,2,5,30,"Karen",2000,6507
2,2,5,32,"Matt",2600,6507
2,5,5,49,"Karen",-1500,6507
1,3,3,1,"Karen",1000,6508
2,3,3,52,"Karen",1000,6508
2,5,4,32,"Karen",-3000,6508
1,4,3,20,"Bill",2200,6509
